티커,계약수,금액,비중
005930,1239.0,237392400,11.97
000660,149.0,140209000,7.07
006400,207.0,81247500,4.36
033780,543.0,85033800,4.31
058470,554.0,67255600,3.61
005830,371.0,70712600,3.59
047810,321.0,57459000,3.02
010950,438.0,58998600,2.92
010130,27.0,47493000,2.43
440110,561.0,37082100,2.04
015760,717.0,34559400,1.8
001040,186.0,34224000,1.75
024110,1396.0,33224800,1.69
078930,469.0,31235400,1.58
034220,2185.0,25411550,1.34
004170,76.0,25650000,1.3
032820,1446.0,23974680,1.28
111770,257.0,23823900,1.27
081660,502.0,24146200,1.25
001450,781.0,23976700,1.24
018260,140.0,23366000,1.18
011070,81.0,21343500,1.12
178320,457.0,21227650,1.09
030000,1018.0,20767200,1.06
161390,342.0,21101400,1.04
000100,203.0,20056400,1.03
012750,238.0,19801600,1.02
029780,317.0,18861500,0.96
012510,155.0,18367500,0.94
004370,42.0,16674000,0.85
051600,271.0,14796600,0.77
003690,1146.0,15024060,0.75
023530,151.0,14496000,0.75
032640,955.0,14334550,0.74
489790,167.0,13076100,0.74
001120,351.0,13952250,0.71
036460,356.0,13207600,0.67
007660,114.0,13178400,0.67
004990,391.0,12277400,0.64
095610,160.0,11504000,0.63
034230,654.0,11176860,0.57
316140,331.0,11171250,0.56
138040,90.0,10422000,0.53
175330,349.0,10208250,0.53
248070,562.0,9531520,0.5
008770,199.0,8527150,0.43
166090,120.0,7932000,0.42
005690,563.0,8017120,0.42
000990,90.0,8550000,0.42
213420,202.0,7554800,0.4
322000,67.0,6036700,0.4
068270,36.0,7614000,0.39
018670,33.0,7854000,0.39
145020,29.0,7482000,0.39
030190,453.0,7442790,0.38
009420,131.0,7349100,0.37
001740,1378.0,7358520,0.37
011170,95.0,6935000,0.37
086450,361.0,6750700,0.37
102940,118.0,6690600,0.37
005440,476.0,6968640,0.35
271560,53.0,6577300,0.34
192080,128.0,6304000,0.33
253450,154.0,5990600,0.32
356860,104.0,5761600,0.32
050890,756.0,5957280,0.32
036810,156.0,5811000,0.32
000210,138.0,5837400,0.31
001680,288.0,6004800,0.31
090460,351.0,5756400,0.3
021240,78.0,5811000,0.3
093370,793.0,5598580,0.3
025540,81.0,5791500,0.29
009450,91.0,5450900,0.29
079370,290.0,5106900,0.27
056190,167.0,5010000,0.27
323280,66.0,4917000,0.26
114090,410.0,5293100,0.26
000120,42.0,4796400,0.26
214320,258.0,4997460,0.26
009150,12.0,4818000,0.25
000640,45.0,4846500,0.25
348950,2632.0,4892888,0.24
039130,112.0,4748800,0.24
089860,141.0,4462650,0.23
001060,138.0,4526400,0.23
025320,746.0,4349180,0.23
204620,982.0,4276610,0.22
055550,46.0,4273400,0.22
218410,57.0,3830400,0.21
058970,107.0,3803850,0.2
180640,31.0,3757200,0.2
344820,143.0,3853850,0.2
078600,32.0,3084800,0.2
093320,34.0,3746800,0.19
079940,125.0,3731250,0.19
265520,156.0,3369600,0.18
031330,689.0,3417440,0.17
008060,278.0,3180320,0.17
317330,184.0,3045200,0.17
036930,47.0,3139600,0.16
195870,51.0,2779500,0.15
110990,119.0,2493050,0.15
098460,85.0,2601000,0.14
236200,60.0,2826000,0.14
007070,148.0,2806080,0.14
012030,1418.0,2708380,0.14
069620,15.0,2490000,0.13
007340,101.0,2474500,0.13
267250,9.0,2475000,0.13
051360,172.0,2543880,0.13
054950,95.0,2384500,0.12
053800,38.0,2329400,0.12
080160,201.0,2347680,0.12
230240,133.0,2217110,0.12
051370,174.0,2044500,0.11
078150,996.0,1941204,0.11
108490,8.0,1880000,0.1
036570,9.0,1840500,0.1
179900,92.0,1987200,0.1
086900,14.0,1689800,0.09
196170,4.0,1488000,0.08
068240,607.0,1541780,0.07
241590,267.0,1335000,0.07
020150,32.0,1192000,0.07
017860,71.0,1219070,0.06
082270,28.0,1093400,0.06
247540,6.0,1172400,0.06
089980,46.0,998200,0.05
030520,50.0,1010000,0.05
131400,539.0,836528,0.04
007390,35.0,691950,0.04
105630,53.0,692710,0.03
097520,27.0,643950,0.03
304100,28.0,618800,0.03
010010,0.0,0,0.67
