티커,계약수,금액,비중
086520,447.0,71877600,7.39
196170,186.0,69192000,6.75
247540,246.0,48068400,4.85
000250,63.0,50148000,4.68
298380,187.0,33117700,3.46
277810,35.0,29295000,2.83
058470,227.0,27557800,2.8
028300,531.0,26868600,2.62
087010,98.0,25529000,2.51
141080,117.0,22230000,2.27
240810,150.0,19920000,2.01
039030,38.0,16948000,1.67
310210,49.0,15508500,1.57
226950,74.0,14526200,1.49
347850,157.0,12905400,1.28
140410,100.0,12860000,1.22
032820,701.0,11622580,1.17
108490,48.0,11280000,1.17
214450,31.0,9827000,1.0
403870,214.0,9619300,1.0
263750,173.0,9497700,0.99
095340,47.0,9494000,0.97
036930,145.0,9686000,0.95
084370,63.0,9128700,0.91
237690,58.0,8630400,0.9
214370,71.0,8690400,0.89
357780,18.0,8559000,0.88
089030,122.0,8088600,0.84
005290,155.0,8013500,0.83
058610,62.0,7867800,0.79
083650,85.0,6868000,0.78
035900,122.0,7515200,0.77
067310,219.0,7665000,0.77
098460,236.0,7221600,0.76
039200,150.0,7590000,0.75
323280,98.0,7301000,0.73
290650,80.0,6624000,0.69
064760,27.0,6615000,0.68
101490,74.0,6837600,0.67
178320,142.0,6595900,0.64
145020,25.0,6450000,0.64
041510,62.0,6113200,0.63
319660,90.0,5877000,0.63
222800,112.0,5600000,0.62
080220,139.0,6220250,0.62
082270,145.0,5662250,0.61
048410,400.0,6124000,0.59
257720,151.0,5851250,0.59
068760,91.0,5714800,0.57
140860,20.0,5340000,0.54
078600,47.0,4530800,0.54
466100,89.0,5357800,0.53
214150,99.0,5435100,0.53
218410,75.0,5040000,0.52
065350,83.0,5079600,0.5
348370,78.0,4664400,0.49
085660,252.0,4798080,0.49
007390,233.0,4606410,0.45
122870,65.0,4173000,0.44
189300,36.0,4348800,0.43
137400,87.0,4141200,0.43
095610,54.0,3882600,0.4
232140,180.0,3708000,0.39
031980,33.0,3600300,0.38
328130,106.0,3826600,0.37
281740,168.0,3460800,0.37
131970,54.0,3331800,0.36
161580,77.0,3518900,0.36
222080,234.0,3020940,0.34
035760,52.0,3354000,0.33
195940,66.0,3227400,0.33
096530,141.0,3348750,0.32
166090,48.0,3172800,0.32
003380,200.0,3006000,0.31
358570,210.0,3173100,0.31
388720,27.0,2808000,0.29
348210,35.0,2796500,0.29
086900,24.0,2896800,0.29
183300,27.0,2772900,0.28
417200,173.0,2605380,0.28
121600,41.0,2542000,0.27
056080,84.0,2541000,0.26
074600,72.0,2210400,0.26
253450,62.0,2411800,0.25
036540,338.0,2386280,0.25
014620,75.0,2460000,0.25
036810,63.0,2346750,0.24
052400,38.0,2333200,0.24
042000,85.0,2401250,0.24
171090,19.0,2308500,0.23
033100,48.0,2308800,0.23
025980,286.0,2325180,0.23
293490,177.0,2290380,0.23
032500,129.0,2218800,0.23
131290,22.0,2092200,0.23
213420,59.0,2206600,0.22
067160,35.0,2257500,0.22
365340,38.0,2071000,0.21
086450,110.0,2057000,0.21
383310,61.0,2019100,0.21
025320,366.0,2133780,0.21
241710,28.0,2060800,0.21
060280,132.0,2030160,0.21
112040,89.0,2020300,0.2
214430,20.0,1966000,0.2
060370,72.0,1980000,0.2
033500,81.0,2174850,0.2
376300,54.0,1846800,0.2
060250,99.0,1968120,0.2
050890,242.0,1906960,0.19
272290,56.0,1750000,0.19
053800,30.0,1839000,0.18
006730,129.0,1822770,0.18
056190,59.0,1770000,0.18
053030,132.0,1795200,0.18
059090,118.0,1655540,0.17
399720,28.0,1694000,0.17
046890,173.0,1700590,0.17
009520,95.0,1638750,0.17
015750,212.0,1643000,0.17
211050,125.0,1657500,0.17
204270,87.0,1627770,0.16
253590,90.0,1423800,0.16
041190,238.0,1649340,0.16
036620,281.0,1553930,0.16
095660,56.0,1344000,0.15
079370,84.0,1479240,0.15
018290,97.0,1487010,0.14
032190,60.0,1425000,0.14
215200,31.0,1381050,0.14
194480,36.0,1420200,0.14
030520,70.0,1414000,0.14
336570,193.0,1399250,0.14
160190,23.0,1331700,0.13
101360,68.0,1221960,0.13
036830,24.0,1233600,0.13
078340,37.0,1178450,0.12
179900,59.0,1274400,0.12
058970,33.0,1173150,0.12
225570,105.0,1167600,0.11
069080,90.0,1111500,0.11
304100,50.0,1105000,0.11
108860,106.0,1076960,0.11
251970,20.0,938000,0.09
278280,19.0,870200,0.09
215000,16.0,825600,0.08
200130,63.0,768600,0.08
101730,96.0,515520,0.05
025900,49.0,452270,0.05
352480,16.0,432000,0.04
010010,0.0,0,0.18
