티커,계약수,금액,비중
102110,25544.05,2135482580,0.0
005930,9401.0,1801231600,0.0
000660,1128.0,1061448000,0.0
005380,271.0,148508000,0.0
402340,184.0,104144000,0.0
012450,66.0,91146000,0.0
105560,652.0,97148000,0.0
034020,863.0,78101500,0.0
000270,487.0,81036800,0.0
055550,842.0,78221800,0.0
068270,311.0,65776500,0.0
035420,274.0,60280000,0.0
028260,201.0,58893000,0.0
086790,503.0,55933600,0.0
012330,123.0,53136000,0.0
006400,122.0,47885000,0.0
005490,138.0,47817000,0.0
009150,111.0,44566500,0.0
316140,1344.0,45360000,0.0
267260,44.0,43296000,0.0
009540,94.0,38258000,0.0
373220,99.0,36778500,0.0
006800,550.0,35860000,0.0
010140,1328.0,36121600,0.0
329180,66.0,36894000,0.0
035720,676.0,34611200,0.0
032830,169.0,36166000,0.0
064350,148.0,33374000,0.0
042660,264.0,32234400,0.0
207940,20.0,32940000,0.0
015760,632.0,30462400,0.0
051910,93.0,30178500,0.0
000810,60.0,29490000,0.0
042700,85.0,26775000,0.0
033780,180.0,28188000,0.0
010130,15.0,26385000,0.0
030200,440.0,25432000,0.0
047810,141.0,25239000,0.0
066570,216.0,24926400,0.0
034730,71.0,25524500,0.0
267250,90.0,24750000,0.0
000720,148.0,21312000,0.0
017670,298.0,23214200,0.0
079550,27.0,20601000,0.0
272210,141.0,21262800,0.0
298040,9.0,22356000,0.0
010120,31.0,21731000,0.0
071050,82.0,18901000,0.0
096770,149.0,18848500,0.0
086280,74.0,18241000,0.0
138040,154.0,17833200,0.0
003550,182.0,17617600,0.0
005830,89.0,16963400,0.0
323410,680.0,16354000,0.0
003670,71.0,14768000,0.0
352820,43.0,14749000,0.0
278470,48.0,13584000,0.0
000150,13.0,13949000,0.0
011200,625.0,13281250,0.0
259960,58.0,12760000,0.0
024110,545.0,12971000,0.0
003490,511.0,12519500,0.0
007660,109.0,12600400,0.0
018260,76.0,12684400,0.0
039490,28.0,12348000,0.0
000100,121.0,11954800,0.0
016360,122.0,11614400,0.0
180640,94.0,11392800,0.0
009830,217.0,9634800,0.0
010950,83.0,11180100,0.0
028050,315.0,10442250,0.0
138930,518.0,9738400,0.0
005940,294.0,9422700,0.0
175330,317.0,9272250,0.0
161390,145.0,8946500,0.0
006260,34.0,8483000,0.0
003230,8.0,8480000,0.0
032640,553.0,8300530,0.0
021240,110.0,8195000,0.0
090430,62.0,8072400,0.0
011070,28.0,7378000,0.0
000880,56.0,7151200,0.0
036570,34.0,6953000,0.0
034220,582.0,6768660,0.0
047050,93.0,6138000,0.0
001440,225.0,6558750,0.0
004020,169.0,6050200,0.0
066970,55.0,5885000,0.0
241560,105.0,6006000,0.0
128940,12.0,6228000,0.0
064400,95.0,5956500,0.0
0126Z0,11.0,6171000,0.0
052690,38.0,5555600,0.0
078930,90.0,5994000,0.0
326030,55.0,5863000,0.0
271560,44.0,5460400,0.0
082740,109.0,5210200,0.0
014680,17.0,4989500,0.0
001040,28.0,5152000,0.0
443060,30.0,5193000,0.0
307950,12.0,4830000,0.0
139130,280.0,4830000,0.0
051900,19.0,4474500,0.0
017800,51.0,4386000,0.0
004170,13.0,4387500,0.0
002380,8.0,4312000,0.0
111770,44.0,4078800,0.0
457190,40.0,3880000,0.0
035250,228.0,4065240,0.0
103140,34.0,4025600,0.0
010060,27.0,3545100,0.0
011790,39.0,3868800,0.0
012750,48.0,3993600,0.0
062040,27.0,3874500,0.0
009420,71.0,3983100,0.0
011780,31.0,3782000,0.0
001450,121.0,3714700,0.0
139480,40.0,3656000,0.0
450080,51.0,3223200,0.0
377300,58.0,3439400,0.0
454910,39.0,3533400,0.0
204320,66.0,3557400,0.0
047040,401.0,3424540,0.0
251270,64.0,3104000,0.0
022100,101.0,3262300,0.0
081660,68.0,3270800,0.0
088350,663.0,3102840,0.0
071970,41.0,3243100,0.0
029780,54.0,3213000,0.0
097950,16.0,3153600,0.0
011210,31.0,2821000,0.0
030000,138.0,2815200,0.0
004370,7.0,2779000,0.0
036460,74.0,2745400,0.0
011170,36.0,2628000,0.0
192820,16.0,2673600,0.0
375500,59.0,2631400,0.0
017960,64.0,2460800,0.0
008770,62.0,2656700,0.0
006360,129.0,2521950,0.0
009970,11.0,2497000,0.0
000120,21.0,2398200,0.0
112610,48.0,2232000,0.0
051600,44.0,2402400,0.0
161890,34.0,2352800,0.0
028670,451.0,2552660,0.0
302440,52.0,2301000,0.0
120110,36.0,2210400,0.0
008930,56.0,2147600,0.0
005850,32.0,2112000,0.0
