티커,계약수,금액,비중
005930,5986.0,1146917600,29.38
000660,702.0,660582000,16.91
005380,173.0,94804000,2.49
402340,117.0,66222000,1.69
012450,42.0,58002000,1.62
105560,406.0,60494000,1.56
034020,549.0,49684500,1.4
000270,310.0,51584000,1.35
055550,522.0,48493800,1.25
068270,198.0,41877000,1.1
035420,175.0,38500000,1.02
028260,128.0,37504000,0.95
086790,321.0,35695200,0.92
012330,79.0,34128000,0.91
006400,77.0,30222500,0.82
005490,88.0,30492000,0.81
009150,71.0,28506500,0.75
316140,855.0,28856250,0.74
267260,29.0,28536000,0.73
009540,60.0,24420000,0.63
373220,63.0,23404500,0.62
006800,348.0,22689600,0.61
010140,845.0,22984000,0.61
329180,42.0,23478000,0.61
035720,431.0,22067200,0.6
032830,108.0,23112000,0.59
064350,94.0,21197000,0.57
042660,169.0,20634900,0.56
207940,13.0,21411000,0.56
086520,125.0,20100000,0.55
015760,403.0,19424600,0.51
196170,52.0,19344000,0.51
000810,39.0,19168500,0.5
051910,59.0,19145500,0.5
042700,54.0,17010000,0.47
033780,115.0,18009000,0.46
010130,10.0,17590000,0.46
030200,281.0,16241800,0.43
047810,90.0,16110000,0.43
066570,138.0,15925200,0.42
267250,58.0,15950000,0.42
034730,45.0,16177500,0.42
298040,6.0,14904000,0.39
000720,94.0,13536000,0.38
017670,190.0,14801000,0.38
079550,17.0,12971000,0.37
272210,89.0,13421200,0.37
010120,20.0,14020000,0.37
247540,69.0,13482600,0.36
000250,18.0,14328000,0.36
071050,52.0,11986000,0.31
096770,95.0,12017500,0.31
086280,47.0,11585500,0.3
138040,99.0,11464200,0.3
003550,116.0,11228800,0.28
323410,434.0,10437700,0.27
005830,55.0,10483000,0.27
003670,46.0,9568000,0.26
298380,52.0,9209200,0.26
352820,28.0,9604000,0.26
278470,31.0,8773000,0.25
000150,9.0,9657000,0.25
011200,398.0,8457500,0.22
259960,37.0,8140000,0.22
277810,10.0,8370000,0.22
024110,347.0,8258600,0.21
018260,49.0,8178100,0.21
007660,70.0,8092000,0.21
058470,63.0,7648200,0.21
003490,325.0,7962500,0.21
039490,18.0,7938000,0.2
028300,150.0,7590000,0.2
000100,76.0,7508800,0.2
016360,78.0,7425600,0.2
180640,60.0,7272000,0.19
009830,139.0,6171600,0.19
087010,27.0,7033500,0.19
010950,53.0,7139100,0.18
028050,201.0,6663150,0.18
141080,33.0,6270000,0.17
005940,187.0,5993350,0.16
138930,326.0,6128800,0.16
175330,202.0,5908500,0.15
240810,42.0,5577600,0.15
006260,22.0,5489000,0.14
161390,92.0,5676400,0.14
032640,352.0,5283520,0.14
003230,5.0,5300000,0.14
090430,40.0,5208000,0.14
021240,70.0,5215000,0.14
039030,11.0,4906000,0.13
011070,18.0,4743000,0.13
036570,22.0,4499000,0.12
000880,35.0,4469500,0.12
310210,14.0,4431000,0.12
267270,36.0,4557600,0.12
034220,371.0,4314730,0.12
226950,21.0,4122300,0.11
001440,143.0,4168450,0.11
047050,59.0,3894000,0.11
004020,108.0,3866400,0.11
066970,36.0,3852000,0.11
128940,8.0,4152000,0.11
064400,61.0,3824700,0.1
241560,66.0,3775200,0.1
0126Z0,7.0,3927000,0.1
489790,44.0,3445200,0.1
078930,57.0,3796200,0.1
052690,24.0,3508800,0.1
347850,44.0,3616800,0.1
326030,35.0,3731000,0.09
271560,28.0,3474800,0.09
000990,39.0,3705000,0.09
108490,14.0,3290000,0.09
140410,28.0,3600800,0.09
014680,11.0,3228500,0.09
082740,69.0,3298200,0.09
001040,18.0,3312000,0.09
307950,8.0,3220000,0.09
443060,19.0,3288900,0.08
012510,27.0,3199500,0.08
139130,177.0,3053250,0.08
214450,9.0,2853000,0.08
051900,12.0,2826000,0.08
263750,49.0,2690100,0.08
403870,60.0,2697000,0.07
017800,33.0,2838000,0.07
036930,41.0,2738800,0.07
095340,13.0,2626000,0.07
353200,41.0,2431300,0.07
457190,26.0,2522000,0.07
111770,28.0,2595600,0.07
002380,5.0,2695000,0.07
004170,8.0,2700000,0.07
103140,22.0,2604800,0.07
084370,18.0,2608200,0.07
035250,145.0,2585350,0.07
012750,31.0,2579200,0.07
011790,25.0,2480000,0.07
214370,20.0,2448000,0.07
010060,17.0,2232100,0.07
237690,16.0,2380800,0.07
357780,5.0,2377500,0.07
062040,17.0,2439500,0.07
009420,45.0,2524500,0.07
089030,34.0,2254200,0.06
103590,29.0,2349000,0.06
001450,77.0,2363900,0.06
005290,43.0,2223100,0.06
450080,33.0,2085600,0.06
011780,19.0,2318000,0.06
139480,25.0,2285000,0.06
454910,25.0,2265000,0.06
083650,24.0,1939200,0.06
047040,255.0,2177700,0.06
377300,36.0,2134800,0.06
035900,34.0,2094400,0.06
251270,41.0,1988500,0.06
204320,41.0,2209900,0.06
067310,61.0,2135000,0.06
071970,28.0,2214800,0.06
098460,66.0,2019600,0.06
003690,170.0,2228700,0.06
039200,42.0,2125200,0.06
022100,64.0,2067200,0.06
088350,422.0,1974960,0.05
336260,51.0,1940550,0.05
029780,34.0,2023000,0.05
101490,21.0,1940400,0.05
097950,10.0,1971000,0.05
178320,41.0,1904450,0.05
081660,39.0,1875900,0.05
145020,7.0,1806000,0.05
011210,20.0,1820000,0.05
064760,7.0,1715000,0.05
082270,41.0,1601050,0.05
041510,17.0,1676200,0.05
030000,88.0,1795200,0.05
375500,38.0,1694800,0.05
036460,47.0,1743700,0.05
011170,23.0,1679000,0.05
017960,41.0,1576450,0.04
192820,10.0,1671000,0.04
085660,85.0,1618400,0.04
257720,42.0,1627500,0.04
140860,6.0,1602000,0.04
068760,26.0,1632800,0.04
000120,14.0,1598800,0.04
008770,39.0,1671150,0.04
006360,82.0,1603100,0.04
009970,7.0,1589000,0.04
112610,31.0,1441500,0.04
004370,4.0,1588000,0.04
214150,28.0,1537200,0.04
051600,28.0,1528800,0.04
078600,13.0,1253200,0.04
161890,22.0,1522400,0.04
005070,29.0,1422450,0.04
028670,287.0,1624420,0.04
020150,36.0,1341000,0.04
023590,29.0,1473200,0.04
120110,23.0,1412200,0.04
302440,33.0,1460250,0.04
069960,16.0,1464000,0.04
065350,23.0,1407600,0.04
008930,36.0,1380600,0.04
348370,22.0,1315600,0.04
005850,20.0,1320000,0.04
003540,34.0,1356600,0.04
004800,9.0,1314900,0.03
018880,315.0,1247400,0.03
001120,33.0,1311750,0.03
007390,65.0,1285050,0.03
023530,13.0,1248000,0.03
122870,18.0,1155600,0.03
032350,65.0,1253850,0.03
137400,24.0,1142400,0.03
004990,38.0,1193200,0.03
073240,202.0,1220080,0.03
001720,6.0,1132200,0.03
282330,10.0,1153000,0.03
383220,18.0,1143000,0.03
361610,48.0,1089600,0.03
232140,50.0,1030000,0.03
328130,30.0,1083000,0.03
006280,7.0,1047200,0.03
281740,47.0,968200,0.03
031980,9.0,981900,0.03
003530,137.0,1015170,0.03
294870,48.0,1003200,0.03
026960,40.0,1018000,0.03
069620,6.0,996000,0.03
001430,16.0,976000,0.03
035760,15.0,967500,0.03
298020,3.0,1006500,0.03
034230,56.0,957040,0.02
100090,50.0,849000,0.02
096530,39.0,926250,0.02
195940,18.0,880200,0.02
248070,52.0,881920,0.02
002790,33.0,891000,0.02
358570,59.0,891490,0.02
086900,7.0,844900,0.02
185750,10.0,850000,0.02
004000,18.0,802800,0.02
007070,43.0,815280,0.02
012630,33.0,803550,0.02
000240,30.0,774000,0.02
108320,14.0,722400,0.02
007310,2.0,745000,0.02
031210,13.0,731900,0.02
285130,12.0,712800,0.02
253450,17.0,661300,0.02
018670,3.0,714000,0.02
042000,24.0,678000,0.02
213420,17.0,635800,0.02
293490,49.0,634060,0.02
007340,26.0,637000,0.02
067160,10.0,645000,0.02
192080,13.0,640250,0.02
000080,39.0,651690,0.02
005440,44.0,644160,0.02
298050,3.0,627000,0.02
005300,5.0,626500,0.02
004490,10.0,622000,0.02
000210,14.0,592200,0.02
001800,26.0,596700,0.02
077970,20.0,596000,0.02
003090,25.0,578750,0.02
039130,14.0,593600,0.02
112040,25.0,567500,0.02
060370,20.0,550000,0.01
376300,15.0,513000,0.01
006120,10.0,541000,0.01
229640,13.0,543400,0.01
462870,17.0,513400,0.01
003570,11.0,548900,0.01
001680,24.0,500400,0.01
009450,8.0,479200,0.01
114090,39.0,503490,0.01
009240,11.0,472450,0.01
006040,12.0,468000,0.01
204270,24.0,449040,0.01
005180,6.0,464400,0.01
300720,27.0,444420,0.01
018290,27.0,413910,0.01
100840,10.0,401500,0.01
484870,3.0,390900,0.01
000500,4.0,380400,0.01
036830,7.0,359800,0.01
160190,6.0,347400,0.01
137310,45.0,349650,0.01
280360,3.0,348300,0.01
000670,6.0,333000,0.01
225570,30.0,333600,0.01
030610,22.0,280280,0.01
071320,3.0,261900,0.01
003030,2.0,252000,0.01
016790,101.0,100394,0.0
010010,0.0,0,0.46
