티커,계약수,금액,비중
058470,439.0,53294600,5.37
005930,264.0,50582400,4.79
000880,345.0,44056500,4.41
005850,651.0,42966000,4.28
017670,530.0,41287000,3.9
033100,791.0,38047100,3.82
047050,528.0,34848000,3.73
023590,765.0,38862000,3.7
014680,123.0,36100500,3.67
086280,155.0,38207500,3.63
271560,279.0,34623900,3.4
012330,79.0,34128000,3.38
175330,1163.0,34017750,3.29
139480,358.0,32721200,3.19
078930,505.0,33633000,3.19
003550,347.0,33589600,3.14
030200,552.0,31905600,3.14
161890,444.0,30724800,2.99
033780,200.0,31320000,2.98
086450,1497.0,27993900,2.86
032640,1896.0,28458960,2.76
001040,155.0,28520000,2.74
161390,478.0,29492600,2.73
053800,449.0,27523700,2.73
001680,1355.0,28251750,2.69
097950,138.0,27199800,2.6
000240,1032.0,26625600,2.58
069960,297.0,27175500,2.56
067160,404.0,26058000,2.54
004370,66.0,26202000,2.51
010010,0.0,0,0.7
