티커,계약수,금액,비중
047040,2659.0,22707860,4.12
017670,186.0,14489400,2.51
011210,153.0,13923000,2.47
120110,220.0,13508000,2.44
000370,1901.0,13421060,2.43
034730,38.0,13661000,2.4
456040,163.0,13121500,2.4
023590,268.0,13614400,2.37
012630,549.0,13368150,2.33
004170,39.0,13162500,2.3
004020,324.0,11599200,2.27
028670,2446.0,13844360,2.27
000120,106.0,12105200,2.23
066570,105.0,12117000,2.19
005880,5205.0,12596100,2.09
001120,298.0,11845500,2.08
078930,177.0,11788200,2.05
017940,118.0,11717400,2.03
030200,193.0,11155400,2.01
004990,358.0,11241200,2.0
001740,2114.0,11288760,1.96
003690,866.0,11353260,1.95
031210,196.0,11034800,1.91
093050,519.0,10613550,1.9
000210,247.0,10448100,1.9
001800,468.0,10740600,1.89
375500,231.0,10302600,1.87
029780,178.0,10591000,1.86
282330,90.0,10377000,1.83
025540,145.0,10367500,1.81
214320,526.0,10188620,1.79
016380,1814.0,10122120,1.78
383800,1217.0,10052420,1.77
002790,368.0,9936000,1.77
032640,663.0,9951630,1.77
001040,54.0,9936000,1.75
001680,474.0,9882900,1.73
453340,613.0,9575060,1.71
002350,1255.0,9826650,1.67
284740,392.0,9525600,1.67
097950,48.0,9460800,1.66
003030,71.0,8946000,1.64
280360,81.0,9404100,1.62
030190,552.0,9069360,1.61
145990,194.0,9331400,1.61
006120,165.0,8926500,1.6
036460,239.0,8866900,1.56
030000,435.0,8874000,1.55
005300,70.0,8771000,1.55
007070,452.0,8569920,1.5
010010,0.0,0,0.84
