티커,계약수,금액,비중
272210,163.0,24580400,1.4
006800,365.0,23798000,1.33
042700,65.0,20475000,1.17
047040,2097.0,17908380,1.0
079550,21.0,16023000,0.95
000720,106.0,15264000,0.9
009830,283.0,12565200,0.79
005380,26.0,14248000,0.78
001430,227.0,13847000,0.76
402340,25.0,14150000,0.75
005930,73.0,13986800,0.74
012450,9.0,12429000,0.72
047810,71.0,12709000,0.71
000660,14.0,13174000,0.7
457190,122.0,11834000,0.69
088350,2590.0,12121200,0.69
000880,95.0,12131500,0.68
010950,97.0,13065900,0.68
005850,180.0,11880000,0.67
005830,65.0,12389000,0.66
003240,10.0,12040000,0.66
039490,28.0,12348000,0.66
005940,377.0,12082850,0.66
052690,77.0,11257400,0.65
010060,78.0,10241400,0.64
009150,29.0,11643500,0.64
071050,50.0,11525000,0.62
010120,16.0,11216000,0.61
017670,146.0,11373400,0.61
017960,266.0,10227700,0.6
298020,34.0,11407000,0.6
011210,121.0,11011000,0.6
120110,173.0,10622200,0.59
034730,30.0,10785000,0.58
032830,51.0,10914000,0.58
006260,43.0,10728500,0.58
047050,146.0,9636000,0.58
000270,64.0,10649600,0.58
307950,26.0,10465000,0.58
267250,38.0,10450000,0.57
001440,350.0,10202500,0.57
028050,316.0,10475400,0.57
014680,34.0,9979000,0.57
086280,43.0,10599500,0.57
023530,108.0,10368000,0.57
004170,31.0,10462500,0.56
006400,25.0,9812500,0.56
064350,44.0,9922000,0.56
377300,166.0,9843800,0.55
004020,256.0,9164800,0.55
028670,1928.0,10912480,0.55
298040,4.0,9936000,0.54
000120,83.0,9478600,0.54
034020,101.0,9140500,0.54
012330,22.0,9504000,0.53
271560,77.0,9555700,0.53
002380,18.0,9702000,0.52
066570,82.0,9462800,0.52
022100,287.0,9270100,0.52
016360,100.0,9520000,0.52
352820,27.0,9261000,0.52
139130,558.0,9625500,0.52
138930,516.0,9700800,0.52
278470,31.0,8773000,0.51
000150,9.0,9657000,0.51
175330,321.0,9389250,0.51
316140,284.0,9585000,0.51
086790,85.0,9452000,0.51
103140,77.0,9116800,0.51
105560,63.0,9387000,0.5
055550,101.0,9382900,0.5
139480,99.0,9048600,0.5
078930,139.0,9257400,0.49
003550,96.0,9292800,0.49
112610,173.0,8044500,0.49
030200,152.0,8785600,0.49
024110,378.0,8996400,0.48
004990,282.0,8854800,0.48
