티커,계약수,금액,비중
379800,7305.0,166444425,0.0
273130,314.0,35664120,0.0
439870,206.0,21516700,0.0
471230,188.0,20264520,0.0
214980,163.0,18719735,0.0
114260,286.0,17674800,0.0
220427,631.34,0,0.0
642882,616.74,0,0.0
