티커,계약수,금액,비중
263750,72.0,3952800,0.0
095340,20.0,4040000,0.0
036930,62.0,4141600,0.0
353200,62.0,3676600,0.0
457190,39.0,3783000,0.0
111770,42.0,3893400,0.0
357780,8.0,3804000,0.0
004170,12.0,4050000,0.0
103140,33.0,3907200,0.0
084370,27.0,3912300,0.0
035250,218.0,3886940,0.0
010060,26.0,3413800,0.0
012750,47.0,3910400,0.0
011790,38.0,3769600,0.0
237690,24.0,3571200,0.0
062040,26.0,3731000,0.0
009420,68.0,3814800,0.0
103590,44.0,3564000,0.0
001450,116.0,3561200,0.0
005290,65.0,3360500,0.0
011780,29.0,3538000,0.0
450080,50.0,3160000,0.0
139480,38.0,3473200,0.0
454910,38.0,3442800,0.0
083650,36.0,2908800,0.0
047040,383.0,3270820,0.0
251270,62.0,3007000,0.0
204320,62.0,3341800,0.0
377300,54.0,3202200,0.0
067310,92.0,3220000,0.0
035900,51.0,3141600,0.0
071970,42.0,3322200,0.0
098460,99.0,3029400,0.0
003690,255.0,3343050,0.0
039200,63.0,3187800,0.0
022100,96.0,3100800,0.0
088350,633.0,2962440,0.0
336260,77.0,2929850,0.0
029780,51.0,3034500,0.0
101490,32.0,2956800,0.0
097950,15.0,2956500,0.0
089030,41.0,2718300,0.0
178320,62.0,2879900,0.0
145020,11.0,2838000,0.0
081660,59.0,2837900,0.0
064760,11.0,2695000,0.0
011210,30.0,2730000,0.0
041510,26.0,2563600,0.0
082270,62.0,2421100,0.0
030000,132.0,2692800,0.0
011170,35.0,2555000,0.0
036460,71.0,2634100,0.0
375500,57.0,2542200,0.0
017960,62.0,2383900,0.0
009970,11.0,2497000,0.0
085660,128.0,2437120,0.0
192820,15.0,2506500,0.0
257720,63.0,2441250,0.0
140860,9.0,2403000,0.0
068760,39.0,2449200,0.0
000120,21.0,2398200,0.0
008770,59.0,2528150,0.0
112610,47.0,2185500,0.0
006360,123.0,2404650,0.0
078600,20.0,1928000,0.0
004370,6.0,2382000,0.0
005070,44.0,2158200,0.0
214150,42.0,2305800,0.0
051600,42.0,2293200,0.0
161890,33.0,2283600,0.0
028670,431.0,2439460,0.0
020150,54.0,2011500,0.0
023590,44.0,2235200,0.0
120110,35.0,2149000,0.0
302440,50.0,2212500,0.0
065350,35.0,2142000,0.0
069960,24.0,2196000,0.0
008930,54.0,2070900,0.0
348370,33.0,1973400,0.0
004800,14.0,2045400,0.0
005850,30.0,1980000,0.0
003540,51.0,2034900,0.0
001120,50.0,1987500,0.0
018880,473.0,1873080,0.0
007390,98.0,1937460,0.0
023530,20.0,1920000,0.0
122870,27.0,1733400,0.0
032350,98.0,1890420,0.0
137400,36.0,1713600,0.0
004990,57.0,1789800,0.0
073240,303.0,1830120,0.0
001720,9.0,1698300,0.0
282330,15.0,1729500,0.0
383220,27.0,1714500,0.0
361610,72.0,1634400,0.0
006280,11.0,1645600,0.0
232140,75.0,1545000,0.0
031980,14.0,1527400,0.0
298020,5.0,1677500,0.0
328130,45.0,1624500,0.0
281740,71.0,1462600,0.0
003530,206.0,1526460,0.0
294870,72.0,1504800,0.0
026960,60.0,1527000,0.0
069620,9.0,1494000,0.0
035760,23.0,1483500,0.0
001430,24.0,1464000,0.0
034230,84.0,1435560,0.0
100090,75.0,1273500,0.0
096530,59.0,1401250,0.0
195940,27.0,1320300,0.0
002790,50.0,1350000,0.0
248070,78.0,1322880,0.0
358570,89.0,1344790,0.0
086900,11.0,1327700,0.0
185750,15.0,1275000,0.0
004000,27.0,1204200,0.0
007070,65.0,1232400,0.0
012630,50.0,1217500,0.0
000240,45.0,1161000,0.0
018670,5.0,1190000,0.0
108320,21.0,1083600,0.0
031210,20.0,1126000,0.0
007310,3.0,1117500,0.0
285130,18.0,1069200,0.0
253450,26.0,1011400,0.0
298050,5.0,1045000,0.0
042000,36.0,1017000,0.0
213420,26.0,972400,0.0
005300,8.0,1002400,0.0
192080,20.0,985000,0.0
293490,74.0,957560,0.0
007340,39.0,955500,0.0
067160,15.0,967500,0.0
000080,59.0,985890,0.0
005440,66.0,966240,0.0
004490,15.0,933000,0.0
000210,21.0,888300,0.0
003090,38.0,879700,0.0
001800,39.0,895050,0.0
112040,38.0,862600,0.0
077970,30.0,894000,0.0
039130,21.0,890400,0.0
376300,23.0,786600,0.0
229640,20.0,836000,0.0
060370,30.0,825000,0.0
006120,15.0,811500,0.0
003570,17.0,848300,0.0
462870,26.0,785200,0.0
001680,36.0,750600,0.0
009450,12.0,718800,0.0
009240,17.0,730150,0.0
114090,59.0,761690,0.0
006040,18.0,702000,0.0
204270,36.0,673560,0.0
005180,9.0,696600,0.0
300720,41.0,674860,0.0
484870,5.0,651500,0.0
018290,41.0,628530,0.0
100840,15.0,602250,0.0
036830,11.0,565400,0.0
000500,6.0,570600,0.0
280360,5.0,580500,0.0
160190,9.0,521100,0.0
137310,68.0,528360,0.0
000670,9.0,499500,0.0
225570,45.0,500400,0.0
071320,5.0,436500,0.0
030610,33.0,420420,0.0
003030,3.0,378000,0.0
214370,2.0,244800,0.0
016790,71.0,70574,0.0
A08630,30.7,5671825000,0.0
