티커,계약수,금액,비중
006400,439.0,172307500,16.99
005490,393.0,136174500,13.1
373220,332.0,123338000,11.82
051910,371.0,120389500,11.42
086520,623.0,100178400,9.98
247540,449.0,87734600,8.57
003670,397.0,82576000,8.07
096770,641.0,81086500,7.55
450080,310.0,19592000,2.07
066970,180.0,19260000,2.01
011790,166.0,16467200,1.62
020150,209.0,7785250,0.81
361610,343.0,7786100,0.76
078600,62.0,5976800,0.69
005070,130.0,6376500,0.65
348370,91.0,5441800,0.55
137400,95.0,4522000,0.45
222080,309.0,3989190,0.44
036830,84.0,4317600,0.43
093370,428.0,3021680,0.3
365340,49.0,2670500,0.27
005420,153.0,2175660,0.22
336370,280.0,2226000,0.22
278280,46.0,2106800,0.21
101360,71.0,1275870,0.13
393890,135.0,1216350,0.13
299030,32.0,867200,0.09
243840,154.0,857780,0.09
010010,0.0,0,0.37
