티커,계약수,금액,비중
086790,1975.0,219620000,16.81
105560,1475.0,219775000,16.78
055550,2051.0,190537900,14.53
316140,4882.0,164767500,12.45
024110,5929.0,141110200,10.82
005830,490.0,93394000,7.12
000810,185.0,90927500,7.09
005940,2294.0,73522700,5.7
016360,577.0,54930400,4.27
039490,107.0,47187000,3.6
010010,0.0,0,0.84
