티커,계약수,금액,비중
000720,1546.0,222624000,26.32
083650,2160.0,174528000,22.23
034020,1472.0,133216000,15.66
052690,393.0,57456600,6.63
032820,2749.0,45578420,5.14
047040,5191.0,44331140,4.94
028260,158.0,46294000,4.86
015760,816.0,39331200,4.32
051600,524.0,28610400,3.14
375500,623.0,27785800,3.1
014620,283.0,9282400,1.04
130660,375.0,7631250,0.86
105840,281.0,6196050,0.71
044490,151.0,5217050,0.62
046120,409.0,2159520,0.24
010010,0.0,0,0.17
