티커,계약수,금액,비중
F01661,0.0,70623,0.0
F01661,0.0,70623,0.0
F01661,0.0,70623,0.0
F01661,0.0,70623,0.0
F01661,0.0,70623,0.0
F01661,0.0,70623,0.0
F14017,0.0,70623,0.0
F14017,0.0,70623,0.0
F14017,0.0,70623,0.0
F14017,0.0,70623,0.0
FJ0345,0.0,70623,0.0
FJ0345,0.0,70623,0.0
FJ0345,0.0,70623,0.0
FA0345,0.0,70623,0.0
FA0345,0.0,70623,0.0
F00345,0.0,70623,0.0
FJ0345,0.0,70623,0.0
FJ0345,0.0,70623,0.0
FJ0345,0.0,70623,0.0
FJ0345,0.0,70623,0.0
FJ0345,0.0,70623,0.0
F02196,0.0,70623,0.0
F02196,0.0,70623,0.0
F02196,0.0,70623,0.0
F02196,0.0,70623,0.0
F02196,0.0,70623,0.0
F02196,0.0,70623,0.0
F02196,0.0,70623,0.0
F02196,0.0,70623,0.0
F02196,0.0,70623,0.0
F02196,0.0,70623,0.0
F02196,0.0,70623,0.0
F02196,0.0,70623,0.0
F02196,0.0,70623,0.0
F02196,0.0,70623,0.0
F02196,0.0,70623,0.0
F02196,0.0,70623,0.0
FN0594,0.0,70623,0.0
FN0594,0.0,70623,0.0
FN0594,0.0,70623,0.0
FN0594,0.0,70623,0.0
FN0594,0.0,70623,0.0
FN0594,0.0,70623,0.0
FN0594,0.0,70623,0.0
F06840,0.0,70623,0.0
F06840,0.0,70623,0.0
F06840,0.0,70623,0.0
F06840,0.0,70623,0.0
F06840,0.0,70623,0.0
F06840,0.0,70623,0.0
F06840,0.0,70623,0.0
F06840,0.0,70623,0.0
F06840,0.0,70623,0.0
F06840,0.0,70623,0.0
F18165,0.0,70623,0.0
F18165,0.0,70623,0.0
F18165,0.0,70623,0.0
F18165,0.0,70623,0.0
F18165,0.0,70623,0.0
F18165,0.0,70623,0.0
F18165,0.0,70623,0.0
F18165,0.0,70623,0.0
F18165,0.0,70623,0.0
F18165,0.0,70623,0.0
F18165,0.0,70623,0.0
F18165,0.0,70623,0.0
F03001,0.0,70623,0.0
F03001,0.0,70623,0.0
F03001,0.0,70623,0.0
F03001,0.0,70623,0.0
F01013,0.0,70623,0.0
F01013,0.0,70623,0.0
F01013,0.0,70623,0.0
F01013,0.0,70623,0.0
F01013,0.0,70623,0.0
F01013,0.0,70623,0.0
F01013,0.0,70623,0.0
F01013,0.0,70623,0.0
F01013,0.0,70623,0.0
F01013,0.0,70623,0.0
F01013,0.0,70623,0.0
F01013,0.0,70623,0.0
F01013,0.0,70623,0.0
F01013,0.0,70623,0.0
F01013,0.0,70623,0.0
F01013,0.0,70623,0.0
F01013,0.0,70623,0.0
F01013,0.0,70623,0.0
F01013,0.0,70623,0.0
F01013,0.0,70623,0.0
F01013,0.0,70623,0.0
F01013,0.0,70623,0.0
F01013,0.0,70623,0.0
F01013,0.0,70623,0.0
F01013,0.0,70623,0.0
F01013,0.0,70623,0.0
F01013,0.0,70623,0.0
F01013,0.0,70623,0.0
F01013,0.0,70623,0.0
F01013,0.0,70623,0.0
F01013,0.0,70623,0.0
F01013,0.0,70623,0.0
F01013,0.0,70623,0.0
F01013,0.0,70623,0.0
F01013,0.0,70623,0.0
F01013,0.0,70623,0.0
