티커,계약수,금액,비중
0048J0,8379.89,122932986,0.0
455030,1614.53,20359223,0.0
251350,335.26,12547105,0.0
457700,558.66,5969282,0.0
457690,279.33,2988831,0.0
145766,0.0,39106145,0.0
145768,0.0,39106145,0.0
642863,1340.78,0,0.0
642882,167.6,0,0.0
03502G,0.0,3351955,0.0
03502G,0.0,5363128,0.0
03502G,0.0,11173184,0.0
03502G,0.0,3351955,0.0
03502G,0.0,7541899,0.0
03502G,0.0,16759777,0.0
03503G,0.0,160478014,0.0
023783,0.0,22346369,0.0
019454,0.0,33556793,0.0
09724E,0.0,22349117,0.0
033662,0.0,48074433,0.0
54302G,0.0,45222882,0.0
54301G,0.0,44986859,0.0
021961,0.0,55865922,0.0
10101G,0.0,55927318,0.0
56501G,0.0,57519218,0.0
019803,0.0,83798883,0.0
063621,0.0,33519553,0.0
56002G,0.0,25226874,0.0
