티커,계약수,금액,비중
005930,2537.0,486089200,18.67
005380,462.0,253176000,9.99
105560,1069.0,159281000,6.16
000270,881.0,146598400,5.75
055550,1331.0,123649900,4.78
086790,869.0,96632800,3.75
012330,214.0,92448000,3.72
005490,238.0,82467000,3.29
316140,2379.0,80291250,3.08
032830,304.0,65056000,2.5
000810,110.0,54065000,2.14
033780,319.0,49955400,1.93
011200,2269.0,48216250,1.88
267250,155.0,42625000,1.69
034730,120.0,43140000,1.68
017670,490.0,38171000,1.47
086280,136.0,33524000,1.3
030200,517.0,29882600,1.19
005830,156.0,29733600,1.15
003550,303.0,29330400,1.11
003490,901.0,22074500,0.86
024110,904.0,21515200,0.84
016360,220.0,20944000,0.83
028050,549.0,18199350,0.72
138930,928.0,17446400,0.67
005940,529.0,16954450,0.67
175330,566.0,16555500,0.65
161390,247.0,15239900,0.57
032640,958.0,14379580,0.57
021240,191.0,14229500,0.56
011070,51.0,13438500,0.54
047050,166.0,10956000,0.48
004020,304.0,10883200,0.47
064400,173.0,10847100,0.44
241560,188.0,10753600,0.44
078930,162.0,10789200,0.42
271560,81.0,10052100,0.4
000990,110.0,10450000,0.39
001040,48.0,8832000,0.34
403870,176.0,7911200,0.33
139130,492.0,8487000,0.33
017800,96.0,8256000,0.33
035250,455.0,8112650,0.32
002380,15.0,8085000,0.32
012750,87.0,7238400,0.29
004170,21.0,7087500,0.27
139480,71.0,6489400,0.26
003690,491.0,6437010,0.25
204320,116.0,6252400,0.24
097950,29.0,5715900,0.22
081660,110.0,5291000,0.21
036460,144.0,5342400,0.21
011170,69.0,5037000,0.2
011210,56.0,5096000,0.2
029780,85.0,5057500,0.2
030000,249.0,5079600,0.2
000240,181.0,4669800,0.18
000120,39.0,4453800,0.18
028670,878.0,4969480,0.18
006360,231.0,4516050,0.18
112610,86.0,3999000,0.17
051600,80.0,4368000,0.17
009970,19.0,4313000,0.17
023590,81.0,4114800,0.16
120110,62.0,3806800,0.15
005850,56.0,3696000,0.15
003540,95.0,3790500,0.15
001120,96.0,3816000,0.15
023530,39.0,3744000,0.15
004800,23.0,3360300,0.13
282330,28.0,3228400,0.13
383220,50.0,3175000,0.12
004990,94.0,2951600,0.12
298020,9.0,3019500,0.12
001430,47.0,2867000,0.11
294870,129.0,2696100,0.11
026960,109.0,2774050,0.11
096530,114.0,2707500,0.11
003380,150.0,2254500,0.09
004000,52.0,2319200,0.09
007070,121.0,2294160,0.09
082920,99.0,2069100,0.08
012630,88.0,2142800,0.08
108320,40.0,2064000,0.08
031210,38.0,2139400,0.08
001740,373.0,1991820,0.08
214320,101.0,1956370,0.08
030190,115.0,1889450,0.07
192080,38.0,1871500,0.07
067160,29.0,1870500,0.07
000080,113.0,1888230,0.07
033100,37.0,1779700,0.07
018670,8.0,1904000,0.07
007310,5.0,1862500,0.07
007340,72.0,1764000,0.07
005440,124.0,1815360,0.07
005300,14.0,1754200,0.07
298050,8.0,1672000,0.07
004490,27.0,1679400,0.07
000210,38.0,1607400,0.06
001800,72.0,1652400,0.06
039130,39.0,1653600,0.06
025540,23.0,1644500,0.06
006120,28.0,1514800,0.06
089860,48.0,1519200,0.06
001680,71.0,1480350,0.06
456040,17.0,1368500,0.06
003470,282.0,1356420,0.05
010780,48.0,1344000,0.05
006040,34.0,1326000,0.05
057050,17.0,1314100,0.05
069260,75.0,1352250,0.05
015750,160.0,1240000,0.05
005180,17.0,1315800,0.05
009240,30.0,1288500,0.05
064960,38.0,1261600,0.05
383800,150.0,1239000,0.05
032190,45.0,1068750,0.04
005250,77.0,1103410,0.04
002960,2.0,1034000,0.04
300720,62.0,1020520,0.04
192650,148.0,1003440,0.04
005810,25.0,987500,0.04
017940,10.0,993000,0.04
004690,7.0,953400,0.04
453340,61.0,952820,0.04
137310,125.0,971250,0.04
097520,39.0,930150,0.04
280360,8.0,928800,0.04
036530,15.0,844500,0.03
002350,114.0,892620,0.03
034310,60.0,832800,0.03
016380,142.0,792360,0.03
029530,14.0,754600,0.03
093050,36.0,736200,0.03
030610,58.0,738920,0.03
192400,26.0,743600,0.03
071320,8.0,698400,0.03
381970,48.0,688800,0.03
002240,32.0,684800,0.03
105630,48.0,627360,0.02
003300,35.0,575750,0.02
161000,57.0,552330,0.02
079900,11.0,581900,0.02
284740,22.0,534600,0.02
377740,97.0,533500,0.02
145990,11.0,529100,0.02
058650,3.0,440700,0.02
014820,17.0,414800,0.02
034950,4.0,406800,0.02
010010,0.0,0,0.75
