티커,계약수,금액,비중
005930,4098.0,785176800,32.05
005380,313.0,171524000,7.19
055550,903.0,83888700,3.45
105560,552.0,82248000,3.38
000270,464.0,77209600,3.22
086790,590.0,65608000,2.7
012330,122.0,52704000,2.25
316140,1615.0,54506250,2.22
005490,134.0,46431000,1.97
015760,857.0,41307400,1.74
028260,105.0,30765000,1.24
006400,72.0,28260000,1.23
035420,117.0,25740000,1.08
012450,17.0,23477000,1.05
003550,259.0,25071200,1.01
030200,395.0,22831000,0.97
032830,110.0,23540000,0.96
066570,189.0,21810600,0.93
034730,61.0,21929500,0.91
005830,112.0,21347200,0.88
009540,50.0,20350000,0.84
009150,47.0,18870500,0.79
068270,86.0,18189000,0.76
024110,760.0,18088000,0.75
000720,108.0,15552000,0.7
071050,72.0,16596000,0.69
051910,50.0,16225000,0.68
017670,212.0,16514800,0.67
003490,609.0,14920500,0.62
033780,94.0,14720400,0.6
000810,28.0,13762000,0.58
011200,652.0,13855000,0.57
138930,735.0,13818000,0.56
086280,54.0,13311000,0.55
138040,114.0,13201200,0.54
028050,297.0,9845550,0.41
004020,248.0,8878400,0.41
064350,41.0,9245500,0.4
161390,161.0,9933700,0.4
000880,71.0,9066700,0.39
016360,98.0,9329600,0.39
175330,319.0,9330750,0.39
010140,334.0,9084800,0.38
009830,173.0,7681200,0.37
096770,70.0,8855000,0.36
267250,31.0,8525000,0.36
078930,130.0,8658000,0.35
018260,52.0,8678800,0.35
032640,515.0,7730150,0.32
035720,143.0,7321600,0.32
005940,236.0,7563800,0.32
259960,32.0,7040000,0.3
323410,300.0,7215000,0.3
042660,55.0,6715500,0.29
139130,403.0,6951750,0.29
329180,12.0,6708000,0.28
207940,4.0,6588000,0.27
034220,542.0,6303460,0.27
079550,7.0,5341000,0.24
267260,6.0,5904000,0.24
241560,97.0,5548400,0.24
011070,21.0,5533500,0.24
010950,43.0,5792100,0.23
272210,34.0,5127200,0.22
373220,14.0,5201000,0.22
006260,21.0,5239500,0.22
139480,56.0,5118400,0.22
001450,168.0,5157600,0.22
047810,28.0,5012000,0.21
298040,2.0,4968000,0.21
088350,961.0,4497480,0.2
097950,24.0,4730400,0.2
271560,37.0,4591700,0.19
004170,14.0,4725000,0.19
021240,61.0,4544500,0.19
047040,517.0,4415180,0.19
011170,58.0,4234000,0.18
090430,33.0,4296600,0.18
051900,17.0,4003500,0.18
010060,27.0,3545100,0.17
036460,103.0,3821300,0.16
047050,51.0,3366000,0.16
180640,30.0,3636000,0.15
000120,31.0,3540200,0.15
011780,30.0,3660000,0.15
001040,20.0,3680000,0.15
375500,79.0,3523400,0.15
010130,2.0,3518000,0.15
006360,171.0,3343050,0.14
111770,34.0,3151800,0.14
002380,6.0,3234000,0.13
036570,15.0,3067500,0.13
028670,579.0,3277140,0.13
011210,33.0,3003000,0.13
029780,50.0,2975000,0.12
035250,163.0,2906290,0.12
069960,32.0,2928000,0.12
352820,8.0,2744000,0.12
010120,4.0,2804000,0.12
023530,29.0,2784000,0.12
064400,43.0,2696100,0.12
120110,42.0,2578800,0.11
004990,82.0,2574800,0.11
251270,48.0,2328000,0.11
204320,43.0,2317700,0.1
081660,45.0,2164500,0.09
012750,26.0,2163200,0.09
017800,25.0,2150000,0.09
003230,2.0,2120000,0.09
004370,5.0,1985000,0.08
005850,28.0,1848000,0.08
000100,19.0,1877200,0.08
009970,8.0,1816000,0.08
278470,6.0,1698000,0.08
073240,308.0,1860320,0.08
103140,15.0,1776000,0.08
298020,5.0,1677500,0.07
007070,83.0,1573680,0.06
000240,57.0,1470600,0.06
002790,54.0,1458000,0.06
004000,32.0,1427200,0.06
112610,27.0,1255500,0.06
000210,31.0,1311300,0.06
030000,66.0,1346400,0.06
161890,19.0,1314800,0.06
307950,3.0,1207500,0.05
003240,1.0,1204000,0.05
051600,22.0,1201200,0.05
001800,53.0,1216350,0.05
192820,7.0,1169700,0.05
001430,19.0,1159000,0.05
282330,10.0,1153000,0.05
285130,19.0,1128600,0.05
001680,54.0,1125900,0.05
007310,3.0,1117500,0.05
008770,26.0,1114100,0.05
003670,5.0,1040000,0.04
383220,17.0,1079500,0.04
082740,22.0,1051600,0.04
004490,17.0,1057400,0.04
128940,2.0,1038000,0.04
443060,6.0,1038600,0.04
006040,25.0,975000,0.04
034230,56.0,957040,0.04
192080,18.0,886500,0.04
007340,35.0,857500,0.04
005300,7.0,877100,0.04
026960,32.0,814400,0.03
280360,7.0,812700,0.03
361610,33.0,749100,0.03
185750,9.0,765000,0.03
018880,186.0,736560,0.03
006280,5.0,748000,0.03
006650,6.0,800400,0.03
062040,5.0,717500,0.03
326030,7.0,746200,0.03
000080,43.0,718530,0.03
003090,29.0,671350,0.03
069620,4.0,664000,0.03
017960,16.0,615200,0.03
137310,85.0,660450,0.03
450080,9.0,568800,0.03
298050,3.0,627000,0.03
052690,4.0,584800,0.03
000670,11.0,610500,0.03
071320,7.0,611100,0.03
005250,42.0,601860,0.02
377300,9.0,533700,0.02
008930,14.0,536900,0.02
457190,5.0,485000,0.02
003030,4.0,504000,0.02
069260,29.0,522870,0.02
300720,28.0,460880,0.02
302440,10.0,442500,0.02
114090,24.0,309840,0.01
002030,1.0,284000,0.01
009240,4.0,171800,0.01
009420,3.0,168300,0.01
014820,6.0,146400,0.01
002840,1.0,139400,0.01
268280,1.0,128600,0.01
008730,4.0,94800,0.0
010010,0.0,0,0.68
