티커,계약수,금액,비중
000660,894.0,841254000,25.55
005930,3911.0,749347600,22.77
402340,203.0,114898000,3.47
034020,1087.0,98373500,3.29
012450,65.0,89765000,2.98
005380,160.0,87680000,2.74
005935,612.0,78703200,2.42
064350,173.0,39011500,1.25
105560,272.0,40528000,1.24
006800,585.0,38142000,1.21
055550,398.0,36974200,1.13
028260,124.0,36332000,1.09
298040,14.0,34776000,1.07
010140,1220.0,33184000,1.04
042660,241.0,29426100,0.94
329180,54.0,30186000,0.93
316140,902.0,30442500,0.92
267260,29.0,28536000,0.87
086790,248.0,27577600,0.85
012330,60.0,25920000,0.82
009540,64.0,26048000,0.8
009150,62.0,24893000,0.78
035420,111.0,24420000,0.76
000720,150.0,21600000,0.73
272210,143.0,21564400,0.7
047810,122.0,21838000,0.69
278470,72.0,20376000,0.68
267250,77.0,21175000,0.66
015760,396.0,19087200,0.6
068270,87.0,18400500,0.57
032830,84.0,17976000,0.55
071050,72.0,16596000,0.51
079550,17.0,12971000,0.44
033780,91.0,14250600,0.44
000270,83.0,13811200,0.43
000150,13.0,13949000,0.42
010120,19.0,13319000,0.41
207940,8.0,13176000,0.41
298380,64.0,11334400,0.38
035720,221.0,11315200,0.37
006400,28.0,10990000,0.36
000810,22.0,10813000,0.34
034730,30.0,10785000,0.33
000250,14.0,11144000,0.33
039490,24.0,10584000,0.32
087010,39.0,10159500,0.32
086520,60.0,9648000,0.32
196170,27.0,10044000,0.31
277810,11.0,9207000,0.28
005387,32.0,8704000,0.27
016360,91.0,8663200,0.27
086280,35.0,8627500,0.26
226950,40.0,7852000,0.26
352820,23.0,7889000,0.25
007660,67.0,7745200,0.24
240810,53.0,7038400,0.23
051910,21.0,6814500,0.21
024110,281.0,6687800,0.21
108490,26.0,6110000,0.2
058470,51.0,6191400,0.2
003230,6.0,6360000,0.2
000880,47.0,6001900,0.19
005940,192.0,6153600,0.19
005385,21.0,5680500,0.18
005830,30.0,5718000,0.17
042700,16.0,5040000,0.17
140410,39.0,5015400,0.15
018260,28.0,4673200,0.14
138930,248.0,4662400,0.14
082740,91.0,4349800,0.14
214450,13.0,4121000,0.13
310210,13.0,4114500,0.13
009830,82.0,3640800,0.13
032640,278.0,4172780,0.13
267270,32.0,4051200,0.13
006260,15.0,3742500,0.12
247540,18.0,3517200,0.11
141080,18.0,3420000,0.11
214370,26.0,3182400,0.1
139130,196.0,3381000,0.1
489790,37.0,2897100,0.1
014680,10.0,2935000,0.1
128940,6.0,3114000,0.1
071970,39.0,3084900,0.09
347850,36.0,2959200,0.09
010950,23.0,3098100,0.09
084370,19.0,2753100,0.09
353200,42.0,2490600,0.09
017960,66.0,2537700,0.09
039030,6.0,2676000,0.08
017800,30.0,2580000,0.08
175330,87.0,2544750,0.08
457190,24.0,2328000,0.08
001440,82.0,2390300,0.08
011070,9.0,2371500,0.08
082270,54.0,2108700,0.07
062040,16.0,2296000,0.07
241560,39.0,2230800,0.07
222800,40.0,2000000,0.07
047050,31.0,2046000,0.07
111770,23.0,2132100,0.07
001040,12.0,2208000,0.07
004800,15.0,2191500,0.07
103140,18.0,2131200,0.07
083650,22.0,1777600,0.06
067310,57.0,1995000,0.06
004020,50.0,1790000,0.06
000990,22.0,2090000,0.06
180640,16.0,1939200,0.06
090430,15.0,1953000,0.06
103590,24.0,1944000,0.06
023590,39.0,1981200,0.06
095340,9.0,1818000,0.06
052690,12.0,1754400,0.06
00088K,36.0,1818000,0.06
326030,18.0,1918800,0.06
003690,137.0,1796070,0.05
034220,145.0,1686350,0.05
004170,5.0,1687500,0.05
002380,3.0,1617000,0.05
009970,7.0,1589000,0.05
237690,10.0,1488000,0.05
101490,17.0,1570800,0.05
064760,6.0,1470000,0.05
357780,3.0,1426500,0.05
069960,16.0,1464000,0.04
012510,12.0,1422000,0.04
035900,21.0,1293600,0.04
039200,26.0,1315600,0.04
003540,33.0,1316700,0.04
475830,11.0,1265000,0.04
375500,28.0,1248800,0.04
041510,12.0,1183200,0.04
257720,31.0,1201250,0.04
319660,17.0,1110100,0.04
336260,30.0,1141500,0.04
440110,17.0,1123700,0.04
078930,18.0,1198800,0.04
001720,6.0,1132200,0.04
032350,61.0,1176690,0.04
036930,17.0,1135600,0.04
140860,4.0,1068000,0.03
012750,13.0,1081600,0.03
290650,12.0,993600,0.03
001430,17.0,1037000,0.03
122870,15.0,963000,0.03
012630,43.0,1047050,0.03
005290,18.0,930600,0.03
323280,12.0,894000,0.03
010060,6.0,787800,0.03
005850,13.0,858000,0.03
051600,16.0,873600,0.03
088350,177.0,828360,0.03
251270,16.0,776000,0.03
011210,9.0,819000,0.03
454910,9.0,815400,0.03
004370,2.0,794000,0.02
006360,39.0,762450,0.02
003530,99.0,733590,0.02
001120,19.0,755250,0.02
097230,32.0,724800,0.02
098460,22.0,673200,0.02
204320,13.0,700700,0.02
034230,40.0,683600,0.02
183300,6.0,616200,0.02
