티커,계약수,금액,비중
157450,2299.0,255660295,0.0
088980,8528.0,96878080,0.0
395400,5175.0,29601000,0.0
365550,6010.0,25392250,0.0
293940,4360.0,24764800,0.0
330590,5272.0,24198480,0.0
451800,3508.0,17855720,0.0
357120,2642.0,11928630,0.0
377190,2583.0,7813575,0.0
448730,1333.0,6891610,0.0
334890,1158.0,4747800,0.0
