티커,계약수,금액,비중
A65630,0.01,1050800,0.0
145769,0.0,1077126,0.0
07931D,0.0,540655,0.0
079312,0.0,1077138,0.0
079315,0.0,1069748,0.0
373223,0.0,219129,0.0
051911,0.0,534874,0.0
53601D,0.0,344638,0.0
E03901,0.0,534873,0.0
E03401,0.0,1069747,0.0
03502G,0.0,64185,0.0
03501G,0.0,32217,0.0
03502G,0.0,128702,0.0
03503G,0.0,89859,0.0
03502G,0.0,106975,0.0
03502G,0.0,213950,0.0
03502G,0.0,1069748,0.0
03501G,0.0,150846,0.0
03502G,0.0,21395,0.0
03502G,0.0,1794181,0.0
03502G,0.0,641849,0.0
03502G,0.0,2406932,0.0
03502G,0.0,1390672,0.0
03502G,0.0,106975,0.0
03502G,0.0,6236628,0.0
035017,0.0,427899,0.0
03502G,0.0,860077,0.0
03501G,0.0,108759,0.0
03504G,0.0,1069748,0.0
03502G,0.0,1143560,0.0
03502G,0.0,2829482,0.0
03501G,0.0,65790,0.0
03502G,0.0,53569,0.0
03501G,0.0,1285576,0.0
03502G,0.0,2402514,0.0
03501G,0.0,54429,0.0
03504G,0.0,562691,0.0
0350C5,0.0,32092,0.0
0350C3,0.0,1069748,0.0
0350C3,0.0,1069748,0.0
0350C3,0.0,2139495,0.0
0350C3,0.0,1069748,0.0
0350C3,0.0,10697,0.0
0350C3,0.0,2139495,0.0
0350C3,0.0,2139495,0.0
0350C3,0.0,1069748,0.0
0350C3,0.0,2246470,0.0
0350C3,0.0,1069748,0.0
0350C3,0.0,748823,0.0
0350C3,0.0,2567394,0.0
0350C2,0.0,10697,0.0
0350C2,0.0,53487,0.0
0350C2,0.0,748823,0.0
01501D,0.0,218354,0.0
01501D,0.0,106975,0.0
01501D,0.0,1069748,0.0
01501D,0.0,1069748,0.0
81004G,0.0,437531,0.0
81003G,0.0,646058,0.0
53401G,0.0,1069748,0.0
005301,0.0,1069748,0.0
F03062,0.0,534873,0.0
030621,0.0,1081903,0.0
030622,0.0,1076019,0.0
03062A,0.0,1074192,0.0
030624,0.0,1073881,0.0
030624,0.0,534874,0.0
030622,0.0,1069748,0.0
030622,0.0,1076942,0.0
03503G,0.0,26508,0.0
03503G,0.0,792778,0.0
53101D,0.0,119384,0.0
53101D,0.0,176615,0.0
005283,0.0,2142015,0.0
52302G,0.0,534874,0.0
031323,0.0,1077885,0.0
031322,0.0,748823,0.0
FA2978,0.0,534873,0.0
FA2978,0.0,534873,0.0
FA2978,0.0,534873,0.0
029782,0.0,1081774,0.0
02978A,0.0,1069748,0.0
001024,0.0,5349,0.0
54802G,0.0,1070110,0.0
000112,0.0,1069748,0.0
00001F,0.0,322856,0.0
000014,0.0,2145305,0.0
03271H,0.0,538783,0.0
032715,0.0,534874,0.0
032715,0.0,535132,0.0
008672,0.0,1083489,0.0
019452,0.0,536571,0.0
019453,0.0,107642,0.0
019455,0.0,1069748,0.0
019458,0.0,1076401,0.0
005272,0.0,1073731,0.0
033631,0.0,1069748,0.0
000662,0.0,871809,0.0
131793,0.0,1081179,0.0
131791,0.0,1073248,0.0
E08401,0.0,1069747,0.0
FA028S,0.0,534873,0.0
FA028S,0.0,534873,0.0
FA028S,0.0,534873,0.0
FA028S,0.0,534873,0.0
FA028S,0.0,534873,0.0
FA028S,0.0,534873,0.0
F0024A,0.0,534873,0.0
F0024A,0.0,534873,0.0
F0024A,0.0,534873,0.0
F0024A,0.0,534873,0.0
F0024A,0.0,534873,0.0
F0024A,0.0,534873,0.0
F0103J,0.0,534873,0.0
F0103J,0.0,534873,0.0
F0103J,0.0,534873,0.0
F0103J,0.0,534873,0.0
316142,0.0,1073084,0.0
000039,0.0,1078539,0.0
F0156P,0.0,534873,0.0
FB7414,0.0,534873,0.0
174147,0.0,161480,0.0
174147,0.0,1069748,0.0
F0103H,0.0,534873,0.0
F0103H,0.0,534873,0.0
F0103H,0.0,534873,0.0
F0103H,0.0,534873,0.0
F0103H,0.0,534873,0.0
F0103H,0.0,534873,0.0
FA103H,0.0,534873,0.0
FA103H,0.0,534873,0.0
FA103H,0.0,534873,0.0
FA103H,0.0,534873,0.0
54302G,0.0,534874,0.0
F0114P,0.0,534873,0.0
F0114P,0.0,534873,0.0
10505G,0.0,2139495,0.0
10506G,0.0,1069748,0.0
10515G,0.0,1071972,0.0
10517G,0.0,1071654,0.0
51603G,0.0,1069748,0.0
140173,0.0,1075271,0.0
021963,0.0,1069748,0.0
021966,0.0,1069748,0.0
021964,0.0,1069748,0.0
56101D,0.0,13228,0.0
56101D,0.0,198010,0.0
56101D,0.0,434596,0.0
561057,0.0,2238808,0.0
56104G,0.0,1069748,0.0
F38180,0.0,534873,0.0
F38180,0.0,534873,0.0
E08101,0.0,534873,0.0
086792,0.0,1069748,0.0
086791,0.0,1069768,0.0
205492,0.0,1082506,0.0
205492,0.0,1069748,0.0
205498,0.0,320924,0.0
205491,0.0,1069748,0.0
205491,0.0,1069748,0.0
019809,0.0,855798,0.0
064986,0.0,1106328,0.0
507037,0.0,534874,0.0
50707G,0.0,641849,0.0
50707G,0.0,1069748,0.0
063622,0.0,1069748,0.0
50106G,0.0,1069748,0.0
54425G,0.0,850579,0.0
065908,0.0,1080408,0.0
06590F,0.0,1075848,0.0
065902,0.0,1069748,0.0
065906,0.0,1069748,0.0
065904,0.0,1070144,0.0
029888,0.0,1069748,0.0
029889,0.0,1069748,0.0
09592C,0.0,1076366,0.0
