티커,계약수,금액,비중
005930,5271.0,1009923600,32.37
012450,211.0,291391000,10.2
000660,211.0,198551000,6.36
035420,527.0,115940000,3.83
005380,211.0,115628000,3.81
000810,211.0,103706500,3.42
000100,1054.0,104135200,3.41
012330,211.0,91152000,3.06
006400,211.0,82817500,2.83
009150,211.0,84716500,2.78
009540,211.0,85877000,2.77
017670,1054.0,82106600,2.63
373220,211.0,78386500,2.6
005490,211.0,73111500,2.43
051910,211.0,68469500,2.25
028260,211.0,61823000,1.95
035720,1054.0,53964800,1.84
068270,211.0,44626500,1.46
032830,211.0,45154000,1.45
000270,211.0,35110400,1.15
000720,211.0,30384000,1.08
105560,211.0,31439000,1.01
090430,211.0,27472200,0.91
096770,211.0,26691500,0.86
066570,211.0,24349400,0.81
034020,211.0,19095500,0.67
055550,211.0,19601900,0.63
006800,211.0,13757200,0.46
251270,211.0,10233500,0.37
034220,211.0,2453930,0.08
010010,0.0,0,0.52
