티커,계약수,금액,비중
035420,191.0,42020000,22.89
035720,786.0,40243200,22.69
259960,78.0,17160000,9.49
018260,106.0,17691400,9.36
036570,49.0,10020500,5.66
064400,136.0,8527200,4.75
012510,59.0,6991500,3.77
307950,17.0,6842500,3.74
263750,105.0,5764500,3.33
022100,141.0,4554300,2.56
462870,94.0,2838800,1.6
124500,48.0,2918400,1.54
052400,24.0,1473600,0.83
192080,30.0,1477500,0.81
067160,23.0,1483500,0.81
042000,50.0,1412500,0.77
376300,33.0,1128600,0.66
060250,60.0,1192800,0.65
053800,16.0,980800,0.54
095660,32.0,768000,0.48
093320,8.0,881600,0.47
030520,43.0,868600,0.47
079940,27.0,805950,0.43
225570,65.0,722800,0.39
069080,56.0,691600,0.38
010010,0.0,0,0.91
