티커,계약수,금액,비중
192523,0.0,1176972,0.0
060005,0.0,2349900,0.0
060004,0.0,2937375,0.0
060001,0.0,2937375,0.0
060002,0.0,2937375,0.0
81101G,0.0,592182,0.0
81102G,0.0,590909,0.0
005283,0.0,2947949,0.0
005281,0.0,5882633,0.0
005281,0.0,4135765,0.0
005281,0.0,4707018,0.0
005283,0.0,2937375,0.0
005281,0.0,4125883,0.0
10207G,0.0,587475,0.0
10213G,0.0,1177574,0.0
000014,0.0,1764393,0.0
000013,0.0,5874750,0.0
000011,0.0,588600,0.0
000013,0.0,2937375,0.0
000012,0.0,2355140,0.0
032713,0.0,1762425,0.0
032711,0.0,1177980,0.0
023781,0.0,592144,0.0
019452,0.0,1175909,0.0
097241,0.0,587663,0.0
097241,0.0,1766802,0.0
033665,0.0,1762425,0.0
021967,0.0,587475,0.0
02196C,0.0,589565,0.0
021963,0.0,1174950,0.0
021964,0.0,1178238,0.0
004942,0.0,1174950,0.0
004941,0.0,2937375,0.0
004942,0.0,3524850,0.0
01980B,0.0,590694,0.0
019808,0.0,590748,0.0
065905,0.0,587803,0.0
