티커,계약수,금액,비중
272210,85.0,12818000,1.39
006800,191.0,12453200,1.32
042700,34.0,10710000,1.17
047040,1099.0,9385460,0.99
079550,11.0,8393000,0.94
000720,56.0,8064000,0.9
005380,14.0,7672000,0.8
009830,149.0,6615600,0.79
012450,5.0,6905000,0.76
001430,119.0,7259000,0.76
402340,13.0,7358000,0.74
005930,38.0,7280800,0.74
047810,37.0,6623000,0.7
457190,64.0,6208000,0.69
088350,1358.0,6355440,0.69
000880,50.0,6385000,0.68
010950,51.0,6869700,0.68
039490,15.0,6615000,0.67
000660,7.0,6587000,0.66
005850,94.0,6204000,0.66
005830,34.0,6480400,0.66
005940,198.0,6345900,0.66
052690,40.0,5848000,0.64
010060,41.0,5383300,0.64
003240,5.0,6020000,0.63
009150,15.0,6022500,0.62
071050,26.0,5993000,0.61
017670,77.0,5998300,0.61
298020,18.0,6039000,0.6
017960,139.0,5344550,0.6
011210,63.0,5733000,0.59
034730,16.0,5752000,0.59
307950,14.0,5635000,0.59
120110,91.0,5587400,0.59
032830,27.0,5778000,0.58
010120,8.0,5608000,0.58
267250,20.0,5500000,0.57
014680,18.0,5283000,0.57
047050,76.0,5016000,0.57
001440,184.0,5363600,0.57
028050,165.0,5469750,0.57
000270,33.0,5491200,0.57
006260,22.0,5489000,0.56
023530,56.0,5376000,0.56
002380,10.0,5390000,0.55
377300,87.0,5159100,0.55
064350,23.0,5186500,0.55
086280,22.0,5423000,0.55
004170,16.0,5400000,0.55
006400,13.0,5102500,0.55
004020,134.0,4797200,0.55
028670,1011.0,5722260,0.55
010130,3.0,5277000,0.54
000120,44.0,5024800,0.54
000150,5.0,5365000,0.54
034020,53.0,4796500,0.53
066570,43.0,4962200,0.52
271560,40.0,4964000,0.52
022100,150.0,4845000,0.52
139130,293.0,5054250,0.51
016360,52.0,4950400,0.51
138930,270.0,5076000,0.51
086790,45.0,5004000,0.51
298040,2.0,4968000,0.51
352820,14.0,4802000,0.51
175330,168.0,4914000,0.51
316140,149.0,5028750,0.51
278470,16.0,4528000,0.5
012330,11.0,4752000,0.5
055550,53.0,4923700,0.5
105560,33.0,4917000,0.5
103140,40.0,4736000,0.5
267260,5.0,4920000,0.5
139480,52.0,4752800,0.49
078930,73.0,4861800,0.49
112610,91.0,4231500,0.49
030200,80.0,4624000,0.49
003550,50.0,4840000,0.48
004990,148.0,4647200,0.48
024110,198.0,4712400,0.48
068270,22.0,4653000,0.48
450080,66.0,4171200,0.48
128940,9.0,4671000,0.48
009970,20.0,4540000,0.47
081660,95.0,4569500,0.47
323410,191.0,4593550,0.47
005490,13.0,4504500,0.47
018880,1110.0,4395600,0.47
180640,37.0,4484400,0.47
042660,36.0,4395600,0.47
028260,16.0,4688000,0.47
003490,185.0,4532500,0.47
012750,54.0,4492800,0.47
036570,21.0,4294500,0.46
096770,36.0,4554000,0.46
033780,29.0,4541400,0.46
251270,83.0,4025500,0.46
161890,64.0,4428800,0.46
090430,34.0,4426800,0.46
454910,49.0,4439400,0.46
298050,21.0,4389000,0.46
000210,102.0,4314600,0.46
001800,194.0,4452300,0.46
009420,80.0,4488000,0.46
111770,46.0,4264200,0.46
082740,91.0,4349800,0.45
375500,96.0,4281600,0.45
010140,159.0,4324800,0.45
029780,74.0,4403000,0.45
001450,141.0,4328700,0.45
138040,38.0,4400400,0.45
008930,110.0,4218500,0.45
011170,57.0,4161000,0.44
282330,37.0,4266100,0.44
011200,201.0,4271250,0.44
192820,25.0,4177500,0.43
204320,78.0,4204200,0.43
051600,76.0,4149600,0.43
035250,231.0,4118730,0.43
011780,34.0,4148000,0.43
006360,209.0,4085950,0.43
032640,274.0,4112740,0.42
002790,152.0,4104000,0.42
006280,27.0,4039200,0.42
015760,84.0,4048800,0.42
241560,69.0,3946800,0.42
161390,69.0,4257300,0.42
064400,63.0,3950100,0.42
001680,196.0,4086600,0.42
073240,679.0,4101160,0.42
001040,22.0,4048000,0.42
004000,88.0,3924800,0.41
051900,16.0,3768000,0.41
062040,27.0,3874500,0.41
004370,10.0,3970000,0.41
185750,46.0,3910000,0.4
034220,328.0,3814640,0.4
097950,20.0,3942000,0.4
017800,45.0,3870000,0.4
003090,165.0,3819750,0.4
034230,229.0,3913610,0.4
003670,18.0,3744000,0.4
329180,7.0,3913000,0.4
000240,149.0,3844200,0.4
268280,30.0,3858000,0.4
192080,77.0,3792250,0.4
069960,43.0,3934500,0.4
004490,62.0,3856400,0.4
259960,17.0,3740000,0.39
009240,89.0,3822550,0.39
0126Z0,7.0,3927000,0.39
066970,32.0,3424000,0.39
003030,29.0,3654000,0.39
008770,90.0,3856500,0.39
035420,17.0,3740000,0.39
011070,14.0,3689000,0.39
018260,23.0,3838700,0.39
093370,512.0,3614720,0.39
007340,149.0,3650500,0.38
280360,33.0,3831300,0.38
011790,36.0,3571200,0.38
006040,96.0,3744000,0.38
035720,69.0,3532800,0.38
002840,26.0,3624400,0.38
069260,211.0,3804330,0.38
007310,10.0,3725000,0.38
036460,99.0,3672900,0.38
005420,236.0,3355920,0.37
030000,180.0,3672000,0.37
005300,29.0,3633700,0.37
014820,148.0,3611200,0.37
009540,9.0,3663000,0.37
021240,48.0,3576000,0.37
000080,219.0,3659490,0.37
026960,141.0,3588450,0.37
051910,11.0,3569500,0.37
114090,290.0,3743900,0.37
069620,21.0,3486000,0.37
285130,60.0,3564000,0.37
383220,56.0,3556000,0.36
007070,187.0,3545520,0.36
000100,35.0,3458000,0.36
000670,62.0,3441000,0.36
006650,28.0,3735200,0.36
071970,44.0,3480400,0.36
005250,246.0,3525180,0.36
302440,78.0,3451500,0.35
071320,39.0,3404700,0.35
008730,136.0,3223200,0.35
373220,9.0,3343500,0.35
443060,20.0,3462000,0.35
300720,203.0,3341380,0.35
137310,442.0,3434340,0.34
207940,2.0,3294000,0.34
007660,28.0,3236800,0.33
361610,136.0,3087200,0.33
003230,3.0,3180000,0.33
002030,11.0,3124000,0.32
326030,30.0,3198000,0.32
000810,6.0,2949000,0.31
010010,0.0,0,1.66
