티커,계약수,금액,비중
NH0004,361193.0,370668,0.0
NH0006,722387.0,722507,0.0
ZY0004,722387.0,727210,0.0
ZY0004,722387.0,727210,0.0
ZY0004,361193.0,363483,0.0
03503G,0.0,3095406,0.0
03502G,0.0,1788791,0.0
03502G,0.0,5152823,0.0
03504G,0.0,3973276,0.0
03502G,0.0,407872,0.0
03502G,0.0,895109,0.0
03503G,0.0,911395,0.0
P00000,0.0,695205,0.0
P00000,0.0,15602306,0.0
HN0007,1083580.0,1093867,0.0
HN0007,722387.0,729245,0.0
HN0007,1083580.0,1091985,0.0
HN0007,722387.0,727990,0.0
HN0007,722387.0,727093,0.0
HN0007,2167160.0,2180182,0.0
HN0007,1805967.0,1813631,0.0
HN0007,1805967.0,1813631,0.0
HN0007,1805967.0,1813631,0.0
HN0007,722387.0,725452,0.0
HN0008,1083580.0,1083844,0.0
010010,0.0,0,100.0
