티커,계약수,금액,비중
232080,11822.0,235789790,0.0
086520,259.0,41647200,0.0
196170,107.0,39804000,0.0
247540,143.0,27942200,0.0
000250,37.0,29452000,0.0
298380,109.0,19303900,0.0
058470,132.0,16024800,0.0
277810,20.0,16740000,0.0
028300,308.0,15584800,0.0
087010,57.0,14848500,0.0
141080,68.0,12920000,0.0
240810,88.0,11686400,0.0
039030,23.0,10258000,0.0
310210,28.0,8862000,0.0
226950,43.0,8440900,0.0
347850,92.0,7562400,0.0
140410,58.0,7458800,0.0
032820,406.0,6731480,0.0
108490,27.0,6345000,0.0
214450,19.0,6023000,0.0
403870,125.0,5618750,0.0
263750,100.0,5490000,0.0
095340,27.0,5454000,0.0
036930,84.0,5611200,0.0
084370,36.0,5216400,0.0
214370,41.0,5018400,0.0
237690,33.0,4910400,0.0
357780,10.0,4755000,0.0
089030,70.0,4641000,0.0
005290,90.0,4653000,0.0
058610,36.0,4568400,0.0
083650,49.0,3959200,0.0
035900,70.0,4312000,0.0
067310,126.0,4410000,0.0
039200,88.0,4452800,0.0
098460,136.0,4161600,0.0
323280,57.0,4246500,0.0
064760,16.0,3920000,0.0
290650,46.0,3808800,0.0
101490,43.0,3973200,0.0
178320,82.0,3808900,0.0
041510,36.0,3549600,0.0
319660,52.0,3395600,0.0
222800,65.0,3250000,0.0
082270,85.0,3319250,0.0
080220,80.0,3580000,0.0
145020,14.0,3612000,0.0
048410,232.0,3551920,0.0
257720,88.0,3410000,0.0
068760,53.0,3328400,0.0
078600,27.0,2602800,0.0
214150,57.0,3129300,0.0
466100,51.0,3070200,0.0
140860,11.0,2937000,0.0
218410,43.0,2889600,0.0
065350,48.0,2937600,0.0
085660,147.0,2798880,0.0
348370,45.0,2691000,0.0
007390,134.0,2649180,0.0
189300,21.0,2536800,0.0
122870,37.0,2375400,0.0
137400,50.0,2380000,0.0
095610,31.0,2228900,0.0
232140,105.0,2163000,0.0
031980,19.0,2072900,0.0
328130,61.0,2202100,0.0
281740,97.0,1998200,0.0
131970,31.0,1912700,0.0
161580,44.0,2010800,0.0
222080,136.0,1755760,0.0
035760,30.0,1935000,0.0
096530,82.0,1947500,0.0
195940,38.0,1858200,0.0
003380,116.0,1743480,0.0
358570,122.0,1843420,0.0
166090,27.0,1784700,0.0
388720,16.0,1664000,0.0
183300,16.0,1643200,0.0
086900,14.0,1689800,0.0
348210,20.0,1598000,0.0
417200,100.0,1506000,0.0
121600,24.0,1488000,0.0
056080,48.0,1452000,0.0
074600,41.0,1258700,0.0
253450,36.0,1400400,0.0
036540,196.0,1383760,0.0
036810,37.0,1378250,0.0
014620,43.0,1410400,0.0
042000,50.0,1412500,0.0
171090,11.0,1336500,0.0
025980,166.0,1349580,0.0
131290,13.0,1236300,0.0
293490,102.0,1319880,0.0
032500,75.0,1290000,0.0
033100,27.0,1298700,0.0
052400,21.0,1289400,0.0
213420,34.0,1271600,0.0
067160,20.0,1290000,0.0
383310,36.0,1191600,0.0
086450,63.0,1178100,0.0
025320,212.0,1235960,0.0
060280,76.0,1168880,0.0
241710,16.0,1177600,0.0
365340,21.0,1144500,0.0
112040,51.0,1157700,0.0
060250,58.0,1153040,0.0
272290,33.0,1031250,0.0
033500,47.0,1261950,0.0
050890,140.0,1103200,0.0
376300,31.0,1060200,0.0
060370,41.0,1127500,0.0
214430,11.0,1081300,0.0
006730,74.0,1045620,0.0
053800,17.0,1042100,0.0
056190,34.0,1020000,0.0
053030,76.0,1033600,0.0
009520,56.0,966000,0.0
059090,68.0,954040,0.0
046890,100.0,983000,0.0
399720,16.0,968000,0.0
015750,123.0,953250,0.0
204270,51.0,954210,0.0
253590,53.0,838460,0.0
211050,71.0,941460,0.0
041190,137.0,949410,0.0
036620,163.0,901390,0.0
095660,33.0,792000,0.0
079370,48.0,845280,0.0
018290,56.0,858480,0.0
032190,34.0,807500,0.0
336570,112.0,812000,0.0
030520,40.0,808000,0.0
194480,20.0,789000,0.0
215200,17.0,757350,0.0
160190,13.0,752700,0.0
036830,14.0,719600,0.0
101360,38.0,682860,0.0
179900,34.0,734400,0.0
078340,21.0,668850,0.0
058970,19.0,675450,0.0
225570,61.0,678320,0.0
069080,53.0,654550,0.0
108860,61.0,619760,0.0
304100,28.0,618800,0.0
278280,12.0,549600,0.0
251970,11.0,515900,0.0
215000,10.0,516000,0.0
200130,37.0,451400,0.0
101730,56.0,300720,0.0
025900,28.0,258440,0.0
352480,9.0,243000,0.0
016790,118.0,117292,0.0
A06630,56.01,1084073550,0.0
