티커,계약수,금액,비중
005380,57.0,31236000,4.26
001430,439.0,26779000,3.67
005830,130.0,24778000,3.31
000270,136.0,22630400,3.07
030610,1694.0,21581560,2.92
005940,667.0,21377350,2.9
003540,523.0,20867700,2.83
316140,618.0,20857500,2.76
023590,399.0,20269200,2.71
078930,294.0,19580400,2.61
017670,252.0,19630800,2.61
016360,201.0,19135200,2.61
138930,1037.0,19495600,2.58
024110,807.0,19206600,2.58
001120,462.0,18364500,2.47
071050,75.0,17287500,2.33
000240,622.0,16047600,2.19
086790,141.0,15679200,2.1
175330,525.0,15356250,2.09
005930,82.0,15711200,2.09
003690,1185.0,15535350,2.05
029780,255.0,15172500,2.04
057050,190.0,14687000,1.99
139130,832.0,14352000,1.92
035250,777.0,13853910,1.9
122900,1808.0,13776960,1.86
030000,644.0,13137600,1.76
017800,149.0,12814000,1.75
055550,141.0,13098900,1.75
214320,648.0,12551760,1.69
051600,221.0,12066600,1.65
069260,695.0,12530850,1.64
032640,787.0,11812870,1.61
033780,74.0,11588400,1.55
005490,30.0,10395000,1.43
002460,766.0,9804800,1.34
060980,223.0,9566700,1.31
105560,63.0,9387000,1.26
344820,349.0,9405550,1.26
004000,195.0,8697000,1.2
300720,523.0,8608580,1.18
030200,145.0,8381000,1.16
123890,3059.0,8565200,1.15
000810,17.0,8355500,1.14
001500,738.0,8339400,1.14
018670,36.0,8568000,1.13
001800,359.0,8239050,1.11
001790,2773.0,7639615,1.03
090350,869.0,7221390,1.0
161000,484.0,4689960,0.67
010010,0.0,0,1.68
