티커,계약수,금액,비중
005930,2212.0,423819200,27.89
000660,266.0,250306000,16.47
005380,77.0,42196000,2.85
373220,87.0,32320500,2.2
012450,19.0,26239000,1.89
207940,17.0,27999000,1.87
402340,49.0,27734000,1.82
000270,146.0,24294400,1.63
034020,239.0,21629500,1.57
329180,39.0,21801000,1.45
105560,139.0,20711000,1.37
068270,86.0,18189000,1.22
028260,64.0,18752000,1.22
055550,177.0,16443300,1.09
032830,75.0,16050000,1.06
012330,34.0,14688000,1.01
042660,115.0,14041500,0.98
006800,212.0,13822400,0.95
010130,8.0,14072000,0.94
035420,59.0,12980000,0.88
267260,13.0,12792000,0.84
006400,30.0,11775000,0.83
042700,36.0,11340000,0.8
015760,240.0,11568000,0.78
086790,104.0,11564800,0.77
009150,28.0,11242000,0.76
272210,71.0,10706800,0.76
005490,30.0,10395000,0.71
009540,26.0,10582000,0.7
298040,4.0,9936000,0.66
034730,27.0,9706500,0.65
064350,41.0,9245500,0.64
010140,329.0,8948800,0.61
316140,274.0,9247500,0.61
035720,165.0,8448000,0.59
051910,26.0,8437000,0.57
000810,17.0,8355500,0.57
267250,30.0,8250000,0.56
096770,63.0,7969500,0.53
010120,11.0,7711000,0.52
138040,66.0,7642800,0.51
011200,353.0,7501250,0.5
066570,61.0,7039400,0.48
003670,33.0,6864000,0.48
024110,298.0,7092400,0.47
086280,28.0,6902000,0.46
033780,44.0,6890400,0.46
079550,8.0,6104000,0.45
047810,36.0,6444000,0.44
000720,42.0,6048000,0.44
000150,6.0,6438000,0.42
017670,80.0,6232000,0.41
352820,16.0,5488000,0.38
030200,94.0,5433200,0.37
003550,58.0,5614400,0.37
010950,42.0,5657400,0.36
005830,26.0,4955600,0.33
047050,66.0,4356000,0.32
071050,21.0,4840500,0.32
018260,29.0,4840100,0.32
039490,10.0,4410000,0.29
323410,178.0,4280900,0.29
278470,14.0,3962000,0.29
005940,133.0,4262650,0.29
307950,10.0,4025000,0.27
259960,18.0,3960000,0.27
000880,28.0,3575600,0.25
003490,138.0,3381000,0.23
009830,64.0,2841600,0.22
003230,3.0,3180000,0.21
016360,33.0,3141600,0.21
377300,51.0,3024300,0.21
007660,27.0,3121200,0.21
180640,25.0,3030000,0.21
006260,12.0,2994000,0.2
326030,29.0,3091400,0.2
000100,30.0,2964000,0.2
090430,22.0,2864400,0.19
443060,17.0,2942700,0.19
161390,46.0,2838200,0.18
029780,43.0,2558500,0.17
028050,73.0,2419950,0.16
032640,161.0,2416610,0.16
064400,36.0,2257200,0.16
078930,35.0,2331000,0.15
034220,187.0,2174810,0.15
454910,24.0,2174400,0.15
241560,36.0,2059200,0.14
138930,116.0,2180800,0.14
175330,71.0,2076750,0.14
088980,179.0,2033440,0.14
021240,27.0,2011500,0.14
001040,11.0,2024000,0.14
004020,50.0,1790000,0.13
271560,15.0,1861500,0.13
251270,32.0,1552000,0.12
036570,8.0,1636000,0.11
051900,6.0,1413000,0.1
035250,80.0,1426400,0.1
010010,0.0,0,0.67
