티커,계약수,금액,비중
014680,7.0,2054500,0.08
302440,49.0,2168250,0.07
004990,67.0,2103800,0.07
457190,20.0,1940000,0.07
017800,24.0,2064000,0.07
011780,17.0,2074000,0.07
009970,9.0,2043000,0.07
353200,31.0,1838300,0.07
005850,30.0,1980000,0.07
011170,27.0,1971000,0.07
279570,261.0,2174130,0.07
012750,24.0,1996800,0.07
004170,6.0,2025000,0.07
018880,482.0,1908720,0.07
097950,10.0,1971000,0.07
001720,10.0,1887000,0.07
081660,39.0,1875900,0.07
009420,34.0,1907400,0.07
139130,108.0,1863000,0.06
010060,12.0,1575600,0.06
028670,342.0,1935720,0.06
000120,15.0,1713000,0.06
008930,45.0,1725750,0.06
001450,57.0,1749900,0.06
023530,18.0,1728000,0.06
336260,42.0,1598100,0.06
139480,18.0,1645200,0.06
003690,130.0,1704300,0.06
085620,114.0,1546980,0.06
204320,30.0,1617000,0.06
004800,11.0,1607100,0.06
026960,63.0,1603350,0.06
051600,29.0,1583400,0.06
004370,4.0,1588000,0.05
000240,60.0,1548000,0.05
011210,17.0,1547000,0.05
383220,24.0,1524000,0.05
005440,103.0,1507920,0.05
030000,73.0,1489200,0.05
023590,29.0,1473200,0.05
002790,53.0,1431000,0.05
001430,23.0,1403000,0.05
071970,18.0,1423800,0.05
112610,27.0,1255500,0.05
018670,6.0,1428000,0.05
069960,15.0,1372500,0.05
003540,32.0,1276800,0.04
282330,11.0,1268300,0.04
097230,53.0,1200450,0.04
003240,1.0,1204000,0.04
006280,8.0,1196800,0.04
483650,8.0,1195200,0.04
020150,29.0,1080250,0.04
069620,7.0,1162000,0.04
192820,7.0,1169700,0.04
017960,28.0,1076600,0.04
120110,18.0,1105200,0.04
005070,21.0,1030050,0.04
462870,35.0,1057000,0.04
073240,185.0,1117400,0.04
007310,3.0,1117500,0.04
006360,55.0,1075250,0.04
006040,28.0,1092000,0.04
361610,46.0,1044200,0.04
008770,25.0,1071250,0.04
161890,15.0,1038000,0.04
003530,138.0,1022580,0.04
003570,21.0,1047900,0.04
375500,22.0,981200,0.03
007340,40.0,980000,0.03
395400,173.0,989560,0.03
001120,25.0,993750,0.03
298020,3.0,1006500,0.03
034230,57.0,974130,0.03
007070,51.0,966960,0.03
300720,57.0,938220,0.03
001800,40.0,918000,0.03
012630,38.0,925300,0.03
294870,42.0,877800,0.03
030610,71.0,904540,0.03
032350,47.0,906630,0.03
003090,37.0,856550,0.03
229640,20.0,836000,0.03
082640,104.0,754000,0.03
007810,15.0,786000,0.03
330590,186.0,853740,0.03
322000,7.0,630700,0.03
181710,22.0,775500,0.03
484870,6.0,781800,0.03
001740,149.0,795660,0.03
415640,77.0,771540,0.03
005300,6.0,751800,0.03
000080,45.0,751950,0.03
089860,23.0,727950,0.03
004000,16.0,713600,0.03
192080,14.0,689500,0.02
185750,8.0,680000,0.02
280360,6.0,696600,0.02
365550,158.0,667550,0.02
006120,12.0,649200,0.02
285130,11.0,653400,0.02
192400,23.0,657800,0.02
009240,15.0,644250,0.02
195870,11.0,599500,0.02
003160,18.0,608400,0.02
058650,4.0,587600,0.02
298050,3.0,627000,0.02
003470,128.0,615680,0.02
100090,34.0,577320,0.02
057050,8.0,618400,0.02
281820,13.0,603200,0.02
100840,15.0,602250,0.02
071320,7.0,611100,0.02
064960,18.0,597600,0.02
075580,37.0,608280,0.02
030190,36.0,591480,0.02
137310,78.0,606060,0.02
002020,10.0,567000,0.02
001510,303.0,528129,0.02
010780,20.0,560000,0.02
036530,10.0,563000,0.02
025540,8.0,572000,0.02
000210,13.0,549900,0.02
005690,39.0,555360,0.02
249420,17.0,557600,0.02
000670,10.0,555000,0.02
317450,9.0,549000,0.02
004490,9.0,559800,0.02
248070,32.0,542720,0.02
009450,9.0,539100,0.02
001270,7.0,540400,0.02
499790,12.0,559800,0.02
000370,74.0,522440,0.02
108320,10.0,516000,0.02
002960,1.0,517000,0.02
079160,104.0,530400,0.02
475150,19.0,455050,0.02
214320,26.0,503620,0.02
456040,6.0,483000,0.02
093370,68.0,480080,0.02
006650,4.0,533600,0.02
001060,15.0,492000,0.02
114090,39.0,503490,0.02
451800,94.0,478460,0.02
079900,9.0,476100,0.02
007700,25.0,471500,0.02
002350,62.0,485460,0.02
005880,204.0,493680,0.02
0120G0,5.0,439000,0.02
005180,6.0,464400,0.02
001680,22.0,458700,0.02
069260,26.0,468780,0.02
077970,15.0,447000,0.02
381970,31.0,444850,0.02
005090,9.0,400950,0.02
130660,21.0,427350,0.02
014820,18.0,439200,0.02
033240,11.0,408100,0.02
271940,23.0,398820,0.02
000400,200.0,412000,0.01
000640,4.0,430800,0.01
002840,3.0,418200,0.01
005250,30.0,429900,0.01
003620,120.0,421200,0.01
039130,10.0,424000,0.01
293940,74.0,420320,0.01
003850,44.0,417560,0.01
004690,3.0,408600,0.01
383800,49.0,404740,0.01
000500,4.0,380400,0.01
008730,16.0,379200,0.01
001530,18.0,398700,0.01
093050,19.0,388550,0.01
003030,3.0,378000,0.01
017940,4.0,397200,0.01
020000,16.0,377600,0.01
268280,3.0,385800,0.01
016610,27.0,381240,0.01
001500,33.0,372900,0.01
336370,44.0,349800,0.01
178920,19.0,349410,0.01
452260,125.0,358750,0.01
005810,9.0,355500,0.01
002240,17.0,363800,0.01
016380,64.0,357120,0.01
005420,23.0,327060,0.01
016590,26.0,343720,0.01
000070,5.0,359000,0.01
145720,7.0,352800,0.01
453340,22.0,343640,0.01
284740,14.0,340200,0.01
003300,20.0,329000,0.01
001820,7.0,317100,0.01
020560,47.0,331820,0.01
029530,6.0,323400,0.01
145990,7.0,336700,0.01
003000,64.0,315840,0.01
003280,127.0,357505,0.01
034310,24.0,333120,0.01
009410,185.0,322455,0.01
029460,10.0,315000,0.01
105630,25.0,326750,0.01
161000,31.0,300390,0.01
014830,4.0,299200,0.01
001200,62.0,291090,0.01
009900,33.0,301620,0.01
011930,132.0,285780,0.01
090460,18.0,295200,0.01
192650,44.0,298320,0.01
105840,13.0,286650,0.01
017810,25.0,302500,0.01
084010,27.0,303480,0.01
460860,32.0,278720,0.01
183190,25.0,294750,0.01
015360,4.0,300000,0.01
377740,54.0,297000,0.01
009290,33.0,272580,0.01
006110,9.0,273150,0.01
006220,20.0,285000,0.01
002030,1.0,284000,0.01
031430,23.0,286350,0.01
026890,27.0,295650,0.01
138490,24.0,276000,0.01
010690,22.0,290620,0.01
072710,3.0,278100,0.01
010820,31.0,239320,0.01
016800,7.0,278600,0.01
344820,10.0,269500,0.01
008060,22.0,251680,0.01
060980,6.0,257400,0.01
006340,47.0,255210,0.01
089590,49.0,262150,0.01
104700,27.0,255150,0.01
027410,62.0,260400,0.01
005610,5.0,254500,0.01
004700,4.0,254400,0.01
037270,40.0,248400,0.01
448730,48.0,248160,0.01
306200,2.0,247000,0.01
015860,31.0,257610,0.01
170900,5.0,242250,0.01
002310,26.0,238680,0.01
128820,29.0,266800,0.01
000650,1.0,246000,0.01
012030,129.0,246390,0.01
025860,32.0,235840,0.01
002710,17.0,226610,0.01
001940,10.0,244500,0.01
018250,17.0,243440,0.01
403550,21.0,240450,0.01
011500,10.0,226000,0.01
200880,17.0,235960,0.01
092230,3.0,240000,0.01
002810,12.0,240600,0.01
092200,25.0,232250,0.01
357120,52.0,234780,0.01
034830,162.0,240570,0.01
005720,34.0,225760,0.01
126560,70.0,227500,0.01
011760,9.0,229050,0.01
123890,80.0,224000,0.01
009680,21.0,223650,0.01
001390,45.0,224325,0.01
024720,24.0,218400,0.01
003520,117.0,225459,0.01
033270,11.0,219340,0.01
272450,34.0,216580,0.01
286940,10.0,214500,0.01
084690,23.0,214820,0.01
097520,9.0,214650,0.01
009160,42.0,209370,0.01
117580,18.0,228600,0.01
007690,6.0,216600,0.01
034120,12.0,204000,0.01
017390,3.0,200400,0.01
003960,6.0,205800,0.01
004310,20.0,205400,0.01
003200,15.0,193050,0.01
092220,141.0,200784,0.01
002320,10.0,196200,0.01
035150,15.0,199800,0.01
000540,41.0,193110,0.01
241590,39.0,195000,0.01
475560,9.0,196200,0.01
002900,29.0,192560,0.01
417310,21.0,192990,0.01
244920,15.0,192000,0.01
088260,40.0,190400,0.01
194370,16.0,188480,0.01
037710,5.0,188000,0.01
096760,47.0,188705,0.01
004090,8.0,225200,0.01
348950,103.0,191477,0.01
003120,8.0,181200,0.01
004560,10.0,180700,0.01
058430,4.0,178800,0.01
012320,2.0,175600,0.01
030210,39.0,178620,0.01
035510,11.0,176770,0.01
078520,17.0,173570,0.01
004360,12.0,176160,0.01
091810,149.0,180141,0.01
432320,53.0,178345,0.01
126720,7.0,176050,0.01
108670,6.0,174600,0.01
000390,17.0,132430,0.01
136490,15.0,166800,0.01
001750,7.0,167300,0.01
033920,18.0,165780,0.01
009470,4.0,156800,0.01
005500,9.0,163080,0.01
003720,22.0,159060,0.01
007160,3.0,165900,0.01
013890,14.0,160440,0.01
000680,50.0,158500,0.01
122900,21.0,160020,0.01
000430,39.0,157365,0.01
044450,15.0,163650,0.01
005010,36.0,152280,0.01
001790,58.0,159790,0.01
001340,23.0,149270,0.01
000320,7.0,158200,0.01
000050,17.0,156910,0.01
033530,18.0,156240,0.01
007570,12.0,156600,0.01
017860,9.0,154530,0.01
003350,3.0,144900,0.01
013580,6.0,156900,0.01
053210,31.0,156240,0.01
092790,14.0,150500,0.01
005680,13.0,153010,0.01
025000,3.0,153300,0.01
004980,16.0,152800,0.01
008490,7.0,151550,0.01
000490,15.0,149400,0.01
003220,14.0,150500,0.01
007860,15.0,147000,0.01
095570,30.0,148200,0.01
001130,1.0,150400,0.01
028100,9.0,155700,0.01
003920,3.0,145950,0.01
000520,14.0,147140,0.01
003610,27.0,151200,0.01
001630,3.0,145650,0.01
084680,90.0,143640,0.01
226320,14.0,146580,0.01
210980,11.0,138820,0.0
377190,46.0,139150,0.0
000140,15.0,138150,0.0
039570,17.0,138380,0.0
003460,36.0,135900,0.0
339770,32.0,136320,0.0
001520,153.0,136017,0.0
001250,53.0,132500,0.0
004430,15.0,133650,0.0
102260,32.0,132960,0.0
002150,21.0,129990,0.0
271980,9.0,135000,0.0
298690,74.0,130906,0.0
004380,13.0,129480,0.0
234080,10.0,129300,0.0
053690,7.0,125370,0.0
081000,9.0,127710,0.0
003650,1.0,130400,0.0
000860,8.0,127040,0.0
016580,12.0,124920,0.0
213500,15.0,125250,0.0
462520,9.0,122040,0.0
100250,41.0,124230,0.0
101530,19.0,121790,0.0
001360,66.0,118998,0.0
009070,19.0,119320,0.0
003830,1.0,120600,0.0
006060,36.0,119160,0.0
001780,58.0,121800,0.0
005430,2.0,120400,0.0
005960,15.0,127500,0.0
016450,25.0,119750,0.0
003070,12.0,117480,0.0
071840,15.0,118500,0.0
005950,14.0,114520,0.0
002170,2.0,116000,0.0
272550,10.0,117500,0.0
004710,20.0,113000,0.0
102460,11.0,114950,0.0
089470,21.0,115710,0.0
002100,12.0,112560,0.0
007540,2.0,113200,0.0
012610,27.0,110430,0.0
015230,18.0,114840,0.0
090350,13.0,108030,0.0
002990,24.0,105960,0.0
000020,18.0,109980,0.0
334890,27.0,110700,0.0
008350,82.0,115620,0.0
037560,49.0,110740,0.0
134380,1.0,110000,0.0
317400,25.0,106875,0.0
487570,2.0,114600,0.0
025820,21.0,107520,0.0
460850,19.0,106590,0.0
000480,22.0,106810,0.0
293480,11.0,109340,0.0
078000,6.0,105540,0.0
214420,15.0,102450,0.0
016880,51.0,101949,0.0
008040,91.0,101738,0.0
009580,40.0,97400,0.0
005800,6.0,98340,0.0
120030,1.0,100400,0.0
000970,15.0,100650,0.0
013520,32.0,95200,0.0
018470,81.0,99630,0.0
031440,2.0,96600,0.0
004970,10.0,95700,0.0
014280,19.0,95570,0.0
001230,10.0,92200,0.0
002390,9.0,93060,0.0
077500,15.0,92550,0.0
210540,7.0,93310,0.0
070960,31.0,92845,0.0
014530,22.0,108020,0.0
035000,11.0,94380,0.0
079430,13.0,93470,0.0
011700,21.0,89355,0.0
009270,65.0,90350,0.0
015890,19.0,90820,0.0
016710,10.0,89300,0.0
004960,7.0,87150,0.0
016740,21.0,89985,0.0
010100,19.0,90060,0.0
267290,4.0,89400,0.0
084670,2.0,88600,0.0
002620,10.0,88200,0.0
004150,27.0,87210,0.0
011280,46.0,88228,0.0
014710,11.0,87450,0.0
123690,10.0,86800,0.0
008970,52.0,83772,0.0
094280,7.0,86030,0.0
004250,23.0,85215,0.0
004140,31.0,82925,0.0
214390,15.0,83700,0.0
248170,3.0,83850,0.0
020120,24.0,81480,0.0
024090,7.0,83860,0.0
083420,15.0,82500,0.0
019680,54.0,83862,0.0
013570,17.0,81260,0.0
007210,44.0,82720,0.0
005870,9.0,76590,0.0
004080,6.0,82200,0.0
019180,11.0,80080,0.0
007110,49.0,81144,0.0
010660,14.0,80780,0.0
044820,6.0,82740,0.0
000590,1.0,80000,0.0
034590,3.0,80700,0.0
014580,18.0,78030,0.0
036580,23.0,81190,0.0
011390,1.0,78000,0.0
095720,74.0,77774,0.0
002200,25.0,76875,0.0
298000,2.0,77800,0.0
002460,6.0,76800,0.0
067830,26.0,77740,0.0
004060,129.0,78561,0.0
014790,24.0,78720,0.0
004890,2.0,76100,0.0
004840,13.0,74750,0.0
006840,9.0,72090,0.0
227840,6.0,73140,0.0
014160,70.0,70140,0.0
017370,12.0,71520,0.0
017900,37.0,69597,0.0
267850,7.0,73290,0.0
058850,27.0,71415,0.0
000180,44.0,68640,0.0
002780,94.0,68244,0.0
002220,17.0,69190,0.0
009770,2.0,67500,0.0
264900,8.0,67120,0.0
002450,58.0,67280,0.0
107590,1.0,67600,0.0
023800,10.0,66000,0.0
001560,6.0,64800,0.0
010960,17.0,67320,0.0
004100,23.0,64285,0.0
032560,11.0,64790,0.0
002720,13.0,64870,0.0
008260,18.0,63450,0.0
006890,7.0,57400,0.0
058860,22.0,62590,0.0
023450,2.0,61900,0.0
014440,13.0,62205,0.0
011150,23.0,61985,0.0
163560,9.0,60840,0.0
017550,34.0,61506,0.0
013870,12.0,62400,0.0
002700,45.0,60435,0.0
006660,5.0,60350,0.0
031820,77.0,61446,0.0
214330,126.0,60858,0.0
008700,50.0,60200,0.0
063160,3.0,59160,0.0
023000,25.0,59375,0.0
007980,31.0,58063,0.0
013360,34.0,57222,0.0
068290,6.0,56280,0.0
006880,8.0,53920,0.0
079980,22.0,54560,0.0
007460,164.0,57400,0.0
011000,50.0,54800,0.0
009200,26.0,52780,0.0
005750,11.0,53020,0.0
007590,9.0,52650,0.0
007280,39.0,52299,0.0
004410,241.0,46754,0.0
010040,26.0,53040,0.0
085310,51.0,51357,0.0
139990,17.0,51000,0.0
001260,6.0,50100,0.0
009180,17.0,50575,0.0
006090,6.0,50340,0.0
012690,24.0,49080,0.0
001620,65.0,51675,0.0
129260,19.0,47785,0.0
000220,11.0,48070,0.0
023810,6.0,46620,0.0
003780,8.0,47200,0.0
016090,28.0,46928,0.0
004830,10.0,45450,0.0
071090,13.0,45045,0.0
111110,6.0,45780,0.0
004440,8.0,42800,0.0
002760,39.0,45357,0.0
004540,24.0,45648,0.0
055490,3.0,44550,0.0
002140,16.0,45440,0.0
001550,3.0,42630,0.0
378850,12.0,42840,0.0
024900,21.0,43050,0.0
006980,2.0,41800,0.0
100220,8.0,41440,0.0
001380,29.0,43065,0.0
003010,8.0,41840,0.0
000910,10.0,41500,0.0
000890,89.0,41652,0.0
021050,31.0,40393,0.0
155660,10.0,39850,0.0
069730,9.0,40050,0.0
058730,12.0,37740,0.0
004910,8.0,38000,0.0
017180,22.0,39292,0.0
047400,27.0,38205,0.0
075180,12.0,38460,0.0
093240,35.0,37975,0.0
000950,1.0,36700,0.0
072130,8.0,36680,0.0
017040,28.0,37324,0.0
004720,10.0,37150,0.0
000850,1.0,37200,0.0
092780,8.0,36880,0.0
012280,34.0,36822,0.0
012160,65.0,36725,0.0
004770,22.0,33396,0.0
041650,14.0,36120,0.0
007610,12.0,36000,0.0
123700,10.0,36000,0.0
013700,29.0,35090,0.0
003080,13.0,34450,0.0
002920,17.0,37315,0.0
049800,13.0,33150,0.0
006370,7.0,30590,0.0
011420,18.0,31752,0.0
006490,70.0,33320,0.0
090080,35.0,31780,0.0
000760,2.0,30340,0.0
023350,7.0,30730,0.0
009320,30.0,30240,0.0
025750,51.0,29988,0.0
002360,71.0,32163,0.0
020760,33.0,29766,0.0
011330,47.0,35485,0.0
027970,37.0,29341,0.0
025620,3.0,28620,0.0
051630,13.0,27950,0.0
004450,1.0,27800,0.0
008420,13.0,27235,0.0
008250,7.0,26250,0.0
308170,5.0,27450,0.0
084870,13.0,24427,0.0
010640,10.0,25600,0.0
026940,13.0,25610,0.0
002870,22.0,25146,0.0
011230,10.0,23950,0.0
007120,18.0,22752,0.0
003060,82.0,24026,0.0
006200,30.0,23430,0.0
090370,16.0,23456,0.0
002880,25.0,23925,0.0
009190,20.0,23400,0.0
014130,8.0,22480,0.0
009140,1.0,20900,0.0
446070,7.0,21280,0.0
023150,5.0,20750,0.0
006570,10.0,20550,0.0
003680,4.0,20040,0.0
013000,18.0,20160,0.0
005360,12.0,20496,0.0
001070,3.0,20010,0.0
033250,20.0,19800,0.0
002690,13.0,19916,0.0
134790,1.0,19590,0.0
009460,38.0,19114,0.0
014910,11.0,18491,0.0
024070,10.0,18510,0.0
010400,5.0,18675,0.0
069460,33.0,19107,0.0
088790,8.0,18120,0.0
011090,39.0,17745,0.0
002820,8.0,17920,0.0
004270,23.0,16675,0.0
030720,3.0,17310,0.0
001770,1.0,17010,0.0
069640,29.0,16936,0.0
001210,20.0,16440,0.0
005820,1.0,15870,0.0
002210,16.0,15568,0.0
008500,5.0,16400,0.0
143210,14.0,14336,0.0
015260,24.0,13488,0.0
001420,5.0,13950,0.0
025890,7.0,11158,0.0
009310,7.0,7896,0.0
071950,1.0,2130,0.0
010010,0.0,0,0.19
