티커,계약수,금액,비중
000660,574.0,540134000,24.75
005930,2382.0,456391200,20.92
042700,734.0,231210000,11.42
058470,867.0,105253800,5.14
240810,576.0,76492800,3.7
039030,147.0,65562000,3.11
000990,533.0,50635000,2.24
440110,630.0,41643000,2.09
403870,823.0,36993850,1.84
095340,178.0,35956000,1.76
036930,554.0,37007200,1.73
084370,241.0,34920900,1.66
089030,467.0,30962100,1.55
067310,837.0,29295000,1.41
098460,901.0,27570600,1.39
323280,374.0,27863000,1.34
101490,284.0,26241600,1.24
064760,98.0,24010000,1.19
319660,345.0,22528500,1.15
222800,431.0,21550000,1.15
080220,531.0,23762250,1.14
218410,288.0,19353600,0.96
232140,689.0,14193400,0.71
031980,125.0,13637500,0.68
131970,206.0,12710200,0.66
161580,295.0,13481500,0.66
166090,183.0,12096300,0.58
183300,104.0,10680800,0.53
348210,132.0,10546800,0.52
322000,90.0,8109000,0.49
108320,191.0,9855600,0.47
036540,1296.0,9149760,0.45
213420,226.0,8452400,0.41
281820,148.0,6867200,0.33
399720,106.0,6413000,0.31
010010,0.0,0,0.33
