티커,계약수,금액,비중
010060,8.0,1050400,0.06
103140,10.0,1184000,0.06
035250,66.0,1176780,0.06
062040,8.0,1148000,0.06
012750,14.0,1164800,0.06
009420,21.0,1178100,0.06
139480,12.0,1096800,0.06
011780,9.0,1098000,0.06
454910,12.0,1087200,0.06
001450,35.0,1074500,0.06
450080,15.0,948000,0.06
377300,17.0,1008100,0.06
251270,19.0,921500,0.05
204320,19.0,1024100,0.05
071970,13.0,1028300,0.05
047040,116.0,990640,0.05
022100,30.0,969000,0.05
097950,5.0,985500,0.05
081660,20.0,962000,0.05
088350,192.0,898560,0.05
029780,16.0,952000,0.05
009970,4.0,908000,0.05
192820,5.0,835500,0.04
000120,7.0,799400,0.04
011170,11.0,803000,0.04
011210,9.0,819000,0.04
036460,22.0,816200,0.04
030000,40.0,816000,0.04
017960,19.0,730550,0.04
004370,2.0,794000,0.04
375500,17.0,758200,0.04
008770,18.0,771300,0.04
006360,38.0,742900,0.04
112610,14.0,651000,0.04
051600,13.0,709800,0.04
302440,16.0,708000,0.04
161890,10.0,692000,0.04
120110,11.0,675400,0.04
028670,131.0,741460,0.04
005850,10.0,660000,0.04
008930,17.0,651950,0.04
298020,2.0,671000,0.03
069960,7.0,640500,0.03
006280,4.0,598400,0.03
018880,144.0,570240,0.03
023530,6.0,576000,0.03
282330,5.0,576500,0.03
383220,9.0,571500,0.03
073240,92.0,555680,0.03
004990,17.0,533800,0.03
361610,22.0,499400,0.03
069620,3.0,498000,0.03
026960,18.0,458100,0.02
034230,26.0,444340,0.02
001430,7.0,427000,0.02
185750,5.0,425000,0.02
298050,2.0,418000,0.02
004000,9.0,401400,0.02
002790,15.0,405000,0.02
007070,20.0,379200,0.02
007310,1.0,372500,0.02
000240,14.0,361200,0.02
285130,6.0,356400,0.02
192080,7.0,344750,0.02
004490,5.0,311000,0.02
000210,7.0,296100,0.02
007340,12.0,294000,0.02
000080,18.0,300780,0.02
002030,1.0,284000,0.02
003090,12.0,277800,0.01
001800,12.0,275400,0.01
005300,2.0,250600,0.01
001680,12.0,250200,0.01
006650,2.0,266800,0.01
093370,32.0,225920,0.01
006040,6.0,234000,0.01
005420,15.0,213300,0.01
069260,13.0,234390,0.01
280360,2.0,232200,0.01
114090,18.0,232380,0.01
300720,13.0,213980,0.01
009240,5.0,214750,0.01
005250,13.0,186290,0.01
008730,7.0,165900,0.01
071320,2.0,174600,0.01
000670,3.0,166500,0.01
137310,21.0,163170,0.01
002840,1.0,139400,0.01
003030,1.0,126000,0.01
268280,1.0,128600,0.01
014820,4.0,97600,0.01
B01638,-4.6,-26680000,0.0
B01638,-4.6,-25645000,0.0
A01630,1.0,205000000,0.0
010010,0.0,0,8.7
