티커,계약수,금액,비중
005930,7595.0,1455202000,31.73
000660,891.0,838431000,18.28
005380,220.0,120560000,2.7
402340,148.0,83768000,1.82
012450,53.0,73193000,1.74
105560,514.0,76586000,1.68
034020,697.0,63078500,1.52
000270,393.0,65395200,1.46
055550,663.0,61592700,1.35
068270,251.0,53086500,1.18
035420,222.0,48840000,1.1
028260,163.0,47759000,1.03
086790,407.0,45258400,1.0
012330,100.0,43200000,0.99
006400,98.0,38465000,0.89
005490,112.0,38808000,0.88
009150,90.0,36135000,0.81
316140,1084.0,36585000,0.8
267260,36.0,35424000,0.77
009540,76.0,30932000,0.68
373220,80.0,29720000,0.67
006800,442.0,28818400,0.66
010140,1071.0,29131200,0.66
329180,53.0,29627000,0.65
035720,546.0,27955200,0.65
032830,136.0,29104000,0.63
207940,17.0,27999000,0.62
064350,119.0,26834500,0.62
042660,214.0,26129400,0.6
015760,511.0,24630200,0.55
000810,49.0,24083500,0.54
051910,74.0,24013000,0.54
042700,68.0,21420000,0.5
033780,146.0,22863600,0.5
010130,12.0,21108000,0.47
030200,356.0,20576800,0.47
047810,114.0,20406000,0.46
034730,58.0,20851000,0.46
066570,175.0,20195000,0.46
267250,73.0,20075000,0.45
298040,8.0,19872000,0.44
000720,119.0,17136000,0.41
017670,241.0,18773900,0.41
079550,22.0,16786000,0.41
272210,113.0,17040400,0.4
010120,25.0,17525000,0.39
071050,66.0,15213000,0.34
096770,121.0,15306500,0.34
086280,60.0,14790000,0.32
138040,125.0,14475000,0.32
003550,148.0,14326400,0.31
323410,550.0,13227500,0.29
005830,70.0,13342000,0.29
003670,58.0,12064000,0.28
352820,35.0,12005000,0.27
278470,39.0,11037000,0.26
000150,11.0,11803000,0.26
011200,505.0,10731250,0.24
259960,47.0,10340000,0.24
024110,440.0,10472000,0.23
018260,62.0,10347800,0.23
003490,412.0,10094000,0.22
007660,88.0,10172800,0.22
039490,23.0,10143000,0.22
000100,97.0,9583600,0.21
016360,99.0,9424800,0.21
180640,76.0,9211200,0.21
009830,176.0,7814400,0.2
010950,68.0,9159600,0.2
028050,255.0,8453250,0.19
005940,237.0,7595850,0.17
138930,413.0,7764400,0.17
175330,256.0,7488000,0.17
161390,117.0,7218900,0.15
032640,447.0,6709470,0.15
006260,27.0,6736500,0.15
021240,89.0,6630500,0.15
090430,50.0,6510000,0.15
003230,6.0,6360000,0.14
011070,23.0,6060500,0.14
036570,28.0,5726000,0.13
000880,45.0,5746500,0.13
034220,471.0,5477730,0.13
001440,182.0,5305300,0.12
047050,74.0,4884000,0.12
004020,136.0,4868800,0.12
066970,45.0,4815000,0.12
128940,10.0,5190000,0.11
064400,77.0,4827900,0.11
241560,84.0,4804800,0.11
0126Z0,9.0,5049000,0.11
078930,72.0,4795200,0.1
052690,30.0,4386000,0.1
326030,44.0,4690400,0.1
271560,35.0,4343500,0.1
014680,14.0,4109000,0.1
082740,88.0,4206400,0.09
307950,10.0,4025000,0.09
443060,24.0,4154400,0.09
001040,22.0,4048000,0.09
139130,224.0,3864000,0.08
002380,7.0,3773000,0.08
051900,15.0,3532500,0.08
017800,41.0,3526000,0.08
457190,33.0,3201000,0.08
111770,35.0,3244500,0.07
004170,10.0,3375000,0.07
010060,22.0,2888600,0.07
035250,184.0,3280720,0.07
011790,32.0,3174400,0.07
103140,27.0,3196800,0.07
012750,39.0,3244800,0.07
062040,22.0,3157000,0.07
009420,58.0,3253800,0.07
011780,25.0,3050000,0.07
001450,97.0,2977900,0.07
139480,32.0,2924800,0.07
454910,32.0,2899200,0.06
450080,41.0,2591200,0.06
204320,53.0,2856700,0.06
047040,324.0,2766960,0.06
377300,46.0,2727800,0.06
071970,36.0,2847600,0.06
251270,52.0,2522000,0.06
022100,81.0,2616300,0.06
088350,536.0,2508480,0.06
029780,43.0,2558500,0.06
097950,13.0,2562300,0.06
081660,49.0,2356900,0.05
011210,25.0,2275000,0.05
030000,112.0,2284800,0.05
036460,60.0,2226000,0.05
375500,48.0,2140800,0.05
192820,13.0,2172300,0.05
011170,29.0,2117000,0.05
017960,52.0,1999400,0.05
000120,18.0,2055600,0.05
008770,50.0,2142500,0.05
009970,9.0,2043000,0.05
006360,104.0,2033200,0.05
112610,39.0,1813500,0.05
051600,36.0,1965600,0.04
004370,5.0,1985000,0.04
161890,28.0,1937600,0.04
028670,364.0,2060240,0.04
302440,42.0,1858500,0.04
120110,29.0,1780600,0.04
008930,46.0,1764100,0.04
069960,20.0,1830000,0.04
005850,26.0,1716000,0.04
018880,400.0,1584000,0.04
023530,17.0,1632000,0.04
073240,256.0,1546240,0.03
004990,48.0,1507200,0.03
282330,13.0,1498900,0.03
361610,61.0,1384700,0.03
383220,22.0,1397000,0.03
006280,9.0,1346400,0.03
298020,4.0,1342000,0.03
026960,50.0,1272500,0.03
001430,20.0,1220000,0.03
003240,1.0,1204000,0.03
034230,71.0,1213390,0.03
069620,7.0,1162000,0.03
002790,41.0,1107000,0.02
185750,13.0,1105000,0.02
004000,23.0,1025800,0.02
000240,39.0,1006200,0.02
007070,54.0,1023840,0.02
285130,16.0,950400,0.02
192080,17.0,837250,0.02
298050,4.0,836000,0.02
007340,33.0,808500,0.02
000080,50.0,835500,0.02
004490,13.0,808600,0.02
001800,34.0,780300,0.02
005300,6.0,751800,0.02
006650,6.0,800400,0.02
000210,17.0,719100,0.02
007310,2.0,745000,0.02
003090,31.0,717650,0.02
093370,89.0,628340,0.01
001680,31.0,646350,0.01
005420,41.0,583020,0.01
006040,16.0,624000,0.01
069260,35.0,631050,0.01
114090,49.0,632590,0.01
300720,35.0,576100,0.01
009240,13.0,558350,0.01
005250,36.0,515880,0.01
280360,4.0,464400,0.01
000670,8.0,444000,0.01
137310,57.0,442890,0.01
008730,17.0,402900,0.01
071320,4.0,349200,0.01
002030,1.0,284000,0.01
002840,2.0,278800,0.01
003030,2.0,252000,0.01
014820,9.0,219600,0.0
268280,1.0,128600,0.0
010010,0.0,0,0.27
