티커,계약수,금액,비중
035420,1215.0,267300000,21.24
035720,4621.0,236595200,19.46
352820,509.0,174587000,14.12
259960,683.0,150260000,12.13
036570,402.0,82209000,6.78
263750,896.0,49190400,4.14
035900,630.0,38808000,3.23
251270,752.0,36472000,3.19
041510,319.0,31453400,2.62
030000,1632.0,33292800,2.59
122870,336.0,21571200,1.83
035760,270.0,17415000,1.4
253450,320.0,12448000,1.03
293490,913.0,11814220,0.96
067160,182.0,11739000,0.93
181710,294.0,10363500,0.85
112040,457.0,10373900,0.84
376300,281.0,9610200,0.82
462870,307.0,9271400,0.76
225570,545.0,6060400,0.48
010010,0.0,0,0.59
