티커,계약수,금액,비중
000660,896.0,843136000,0.0
396500,22334.0,762482760,0.0
005930,3679.0,704896400,0.0
042700,1460.0,459900000,0.0
000990,1558.0,148010000,0.0
058470,936.0,113630400,0.0
357780,211.0,100330500,0.0
240810,497.0,66001600,0.0
039030,131.0,58426000,0.0
403870,746.0,33532700,0.0
005290,533.0,27556100,0.0
A1B630,167.6,76258000,0.0
A50630,19.9,187259000,0.0
AEN630,114.6,59362800,0.0
AFQ630,152.7,184461600,0.0
A11630,99.1,188587300,0.0
AE0630,110.1,146102700,0.0
AGC630,29.2,129502000,0.0
A0Z630,63.1,197503000,0.0
