티커,계약수,금액,비중
066570,2605.0,300617000,27.53
180640,1145.0,138774000,12.68
021240,1339.0,99755500,9.02
004170,156.0,52650000,4.67
111770,532.0,49316400,4.59
035250,2779.0,49549570,4.5
081660,742.0,35690200,3.22
257720,810.0,31387500,2.91
008770,750.0,32137500,2.82
009970,129.0,29283000,2.66
069960,299.0,27358500,2.4
023530,250.0,24000000,2.17
032350,1248.0,24073920,2.13
383220,338.0,21463000,1.9
034230,1064.0,18183760,1.62
056080,450.0,13612500,1.29
192080,258.0,12706500,1.16
025980,1532.0,12455160,1.15
039130,262.0,11108800,0.98
006730,684.0,9664920,0.9
114090,743.0,9592130,0.82
499790,194.0,9050100,0.8
057050,115.0,8889500,0.8
036620,1508.0,8339240,0.79
009240,202.0,8675900,0.78
001530,381.0,8439150,0.75
215200,165.0,7350750,0.69
093050,272.0,5562400,0.51
031430,398.0,4955100,0.44
381970,335.0,4807250,0.43
192400,166.0,4747600,0.42
215000,88.0,4540800,0.4
105630,323.0,4221610,0.37
284740,165.0,4009500,0.36
013890,305.0,3495300,0.31
004700,39.0,2480400,0.22
241590,445.0,2225000,0.2
475560,87.0,1896600,0.17
010010,0.0,0,0.47
