티커,계약수,금액,비중
034730,193.0,69383500,0.0
267250,245.0,67375000,0.0
051910,205.0,66522500,0.0
096770,405.0,51232500,0.0
139250,1909.0,32853890,0.0
009830,589.0,26151600,0.0
010950,227.0,30576900,0.0
000880,151.0,19282700,0.0
078930,242.0,16117200,0.0
014680,49.0,14381500,0.0
457190,110.0,10670000,0.0
011790,107.0,10614400,0.0
010060,72.0,9453600,0.0
011780,82.0,10004000,0.0
011170,98.0,7154000,0.0
017960,175.0,6728750,0.0
120110,99.0,6078600,0.0
298020,13.0,4361500,0.0
004000,79.0,3523400,0.0
285130,53.0,3148200,0.0
298050,12.0,2508000,0.0
006650,18.0,2401200,0.0
093370,297.0,2096820,0.0
005420,139.0,1976580,0.0
069260,117.0,2109510,0.0
002840,6.0,836400,0.0
268280,4.0,514400,0.0
