티커,계약수,금액,비중
034733,0.0,579878,0.0
03502G,0.0,347927,0.0
03502G,0.0,2261525,0.0
03503G,0.0,869817,0.0
03502G,0.0,4088141,0.0
03502G,0.0,840823,0.0
03502G,0.0,579878,0.0
03503G,0.0,4928965,0.0
03502G,0.0,869817,0.0
03503G,0.0,5798782,0.0
03502G,0.0,11887504,0.0
03504G,0.0,1159756,0.0
03502G,0.0,2029574,0.0
03504G,0.0,4928965,0.0
03502G,0.0,10437808,0.0
03502G,0.0,2319513,0.0
03501G,0.0,293381,0.0
03502G,0.0,579878,0.0
03504G,0.0,898811,0.0
03502G,0.0,6378660,0.0
03502G,0.0,2032732,0.0
03501G,0.0,7839816,0.0
03502G,0.0,2095705,0.0
03504G,0.0,1219942,0.0
03502G,0.0,909655,0.0
035FP3,0.0,1449696,0.0
0350C3,0.0,1449696,0.0
0350C2,0.0,289939,0.0
02378B,0.0,3043493,0.0
053212,0.0,1464636,0.0
56103G,0.0,2319513,0.0
56115G,0.0,5798782,0.0
50802G,0.0,1449696,0.0
50703G,0.0,1739635,0.0
063624,0.0,1449696,0.0
50102G,0.0,797333,0.0
50104G,0.0,956799,0.0
50103G,0.0,1751480,0.0
