티커,계약수,금액,비중
328261,7911.39,0,0.0
1609WA,6329.11,0,0.0
757392,3164.55,0,0.0
0050HA,3164.55,0,0.0
02154D,1582.27,0,0.0
226808,3164.55,0,0.0
306AXA,3164.55,0,0.0
306AXA,3164.55,0,0.0
8085FB,3164.55,0,0.0
55780D,2215.18,0,0.0
20721B,3164.55,0,0.0
833229,3164.55,0,0.0
5257YA,3164.55,0,0.0
9033DA,3164.55,0,0.0
18286C,2215.18,0,0.0
18286D,3164.55,0,0.0
281373,3164.55,0,0.0
775400,3164.55,0,0.0
7749XA,3797.46,0,0.0
7770HA,3164.55,0,0.0
12810S,632.91,0,0.0
1282CN,3797.46,0,0.0
2206C8,9.49,0,0.0
2206C8,91.77,0,0.0
48596A,4746.83,0,0.0
77108A,3164.55,0,0.0
