티커,계약수,금액,비중
005930,996.0,190833600,0.0
000660,194.0,182554000,0.0
240810,606.0,80476800,0.0
007660,726.0,83925600,0.0
058470,593.0,71990200,0.0
036930,865.0,57782000,0.0
095340,226.0,45652000,0.0
000150,41.0,43993000,0.0
403870,722.0,32453900,0.0
319660,453.0,29580900,0.0
003160,562.0,18995600,0.0
166090,244.0,16128400,0.0
067310,439.0,15365000,0.0
353200,142.0,8420600,0.0
039440,6.0,209100,0.0
122400,680.0,0,0.0
003711,6000.0,0,0.0
002360,1300.0,0,0.0
002308,600.0,0,0.0
548600,130.0,0,0.0
827200,730.0,0,0.0
148800,220.0,0,0.0
379550,1780.0,0,0.0
002449,1000.0,0,0.0
236330,210.0,0,0.0
879250,120.0,0,0.0
002408,4400.0,0,0.0
684400,190.0,0,0.0
494600,140.0,0,0.0
002330,1400.0,0,0.0
003037,5900.0,0,0.0
950600,160.0,0,0.0
