티커,계약수,금액,비중
010120,325.0,227825000,27.75
298040,81.0,201204000,24.34
267260,191.0,187944000,22.42
006260,165.0,41167500,4.98
103590,433.0,35073000,4.31
001440,1130.0,32939500,4.15
062040,177.0,25399500,3.15
033100,515.0,24771500,3.13
000500,235.0,22348500,2.86
060370,594.0,16335000,2.02
010010,0.0,0,0.9
