티커,계약수,금액,비중
267250,597.0,164175000,9.71
010140,5202.0,141494400,8.37
017960,3333.0,128153850,8.12
329180,251.0,140309000,8.11
082740,2827.0,135130600,7.98
042660,1048.0,127960800,7.74
009540,291.0,118437000,6.82
071970,1463.0,115723300,6.7
033500,3562.0,95639700,5.15
272210,514.0,77511200,4.76
443060,431.0,74606100,4.25
028670,12613.0,71389580,3.86
077970,1849.0,55100200,3.19
011200,2507.0,53273750,3.09
014620,1414.0,46379200,2.79
034730,113.0,40623500,2.36
097230,987.0,22355550,1.33
005880,7991.0,19338220,1.06
100090,917.0,15570660,0.99
010950,110.0,14817000,0.83
078930,201.0,13386600,0.77
044450,570.0,6218700,0.35
004000,62.0,2765200,0.16
010010,0.0,0,1.49
