티커,계약수,금액,비중
005930,2715.0,520194000,29.08
000660,318.0,299238000,16.72
069500,1836.0,153434520,8.73
005380,78.0,42744000,2.46
012450,21.0,29001000,1.77
402340,54.0,30564000,1.7
105560,184.0,27416000,1.54
034020,249.0,22534500,1.39
000270,140.0,23296000,1.33
055550,241.0,22388900,1.26
068270,91.0,19246500,1.1
035420,78.0,17160000,0.99
028260,59.0,17287000,0.95
086790,146.0,16235200,0.92
012330,35.0,15120000,0.88
006400,35.0,13737500,0.82
005490,39.0,13513500,0.78
009150,32.0,12848000,0.74
316140,388.0,13095000,0.73
329180,21.0,11739000,0.66
009540,28.0,11396000,0.64
373220,29.0,10773500,0.62
267260,11.0,10824000,0.61
006800,158.0,10301600,0.6
010140,383.0,10417600,0.6
032830,50.0,10700000,0.6
035720,195.0,9984000,0.59
064350,41.0,9245500,0.54
042660,75.0,9157500,0.54
000810,19.0,9338500,0.54
015760,183.0,8820600,0.51
051910,27.0,8761500,0.5
033780,54.0,8456400,0.48
042700,25.0,7875000,0.47
207940,5.0,8235000,0.47
034730,22.0,7909000,0.45
267250,27.0,7425000,0.43
030200,127.0,7340600,0.43
066570,63.0,7270200,0.42
047810,40.0,7160000,0.42
010130,4.0,7036000,0.4
017670,87.0,6777300,0.38
000720,41.0,5904000,0.37
272210,40.0,6032000,0.36
079550,7.0,5341000,0.33
071050,25.0,5762500,0.33
010120,8.0,5608000,0.32
086280,23.0,5669500,0.32
096770,42.0,5313000,0.3
003550,54.0,5227200,0.29
298040,2.0,4968000,0.28
138040,43.0,4979400,0.28
005830,26.0,4955600,0.28
003670,22.0,4576000,0.27
323410,196.0,4713800,0.27
000150,4.0,4292000,0.24
259960,18.0,3960000,0.23
352820,11.0,3773000,0.22
011200,181.0,3846250,0.22
018260,23.0,3838700,0.21
024110,158.0,3760400,0.21
278470,12.0,3396000,0.21
007660,32.0,3699200,0.21
003490,148.0,3626000,0.21
180640,28.0,3393600,0.2
000100,34.0,3359200,0.19
016360,35.0,3332000,0.19
009830,63.0,2797200,0.19
010950,25.0,3367500,0.18
028050,92.0,3049800,0.18
039490,7.0,3087000,0.17
005940,86.0,2756300,0.16
138930,148.0,2782400,0.16
175330,92.0,2691000,0.15
090430,20.0,2604000,0.15
161390,41.0,2529700,0.14
032640,160.0,2401600,0.14
021240,32.0,2384000,0.14
006260,9.0,2245500,0.13
000880,16.0,2043200,0.12
003230,2.0,2120000,0.12
034220,167.0,1942210,0.11
004020,50.0,1790000,0.11
047050,27.0,1782000,0.11
001440,65.0,1894750,0.11
036570,9.0,1840500,0.11
066970,16.0,1712000,0.11
011070,7.0,1844500,0.11
064400,28.0,1755600,0.1
241560,30.0,1716000,0.1
078930,27.0,1798200,0.1
326030,16.0,1705600,0.09
0126Z0,3.0,1683000,0.09
052690,10.0,1462000,0.09
082740,32.0,1529600,0.09
128940,3.0,1557000,0.09
271560,11.0,1365100,0.08
139130,80.0,1380000,0.08
443060,8.0,1384800,0.08
001040,7.0,1288000,0.07
051900,5.0,1177500,0.07
