티커,계약수,금액,비중
A65630,-0.14,-14711200,0.0
145762,0.0,3827018,0.0
145766,0.0,3827018,0.0
032642,0.0,3827018,0.0
051914,0.0,382701,0.0
005493,0.0,3827018,0.0
096771,0.0,3827018,0.0
03501G,0.0,3449358,0.0
031322,0.0,3838039,0.0
10206G,0.0,7676792,0.0
008276,0.0,3827018,0.0
00827A,0.0,574052,0.0
50201G,0.0,3827018,0.0
055551,0.0,3854048,0.0
000014,0.0,3848311,0.0
02378B,0.0,4017224,0.0
019453,0.0,3827018,0.0
000662,0.0,3833581,0.0
000032,0.0,3827018,0.0
174145,0.0,3876861,0.0
174145,0.0,3827018,0.0
174146,0.0,3837040,0.0
006221,0.0,3849570,0.0
10505G,0.0,3872322,0.0
51604G,0.0,3828078,0.0
140173,0.0,382701,0.0
140172,0.0,3867159,0.0
021966,0.0,3886107,0.0
021962,0.0,3827018,0.0
002382,0.0,3924450,0.0
053212,0.0,1933229,0.0
086791,0.0,3858965,0.0
205494,0.0,3840424,0.0
01980D,0.0,3898786,0.0
019809,0.0,7683803,0.0
019804,0.0,3827018,0.0
50801G,0.0,382701,0.0
50802G,0.0,1913509,0.0
064312,0.0,3835724,0.0
50702G,0.0,3944274,0.0
50702G,0.0,1923922,0.0
063624,0.0,1913509,0.0
54402G,0.0,3827018,0.0
54415G,0.0,3895693,0.0
029889,0.0,3857243,0.0
