티커,계약수,금액,비중
000080,3251.0,54324210,5.51
214320,2126.0,41180620,4.23
185750,399.0,33915000,3.52
001680,1580.0,32943000,3.37
051900,124.0,29202000,3.17
271560,238.0,29535800,3.11
030000,1480.0,30192000,3.08
020000,1221.0,28815600,3.05
017810,2417.0,29245700,3.0
282330,250.0,28825000,2.97
215000,558.0,28792800,2.93
192400,1004.0,28714400,2.92
084690,2864.0,26749760,2.76
012750,309.0,25708800,2.67
248070,1447.0,24541120,2.59
003850,2556.0,24256440,2.5
005180,307.0,23761800,2.42
081660,482.0,23184200,2.41
093050,1119.0,22883550,2.4
086450,1160.0,21692000,2.37
108320,419.0,21620400,2.28
215200,472.0,21027600,2.26
053690,1067.0,19109970,2.03
090430,148.0,19269600,2.01
009450,310.0,18569000,1.96
066570,155.0,17887000,1.89
003090,753.0,17431950,1.83
073240,2889.0,17449560,1.78
136490,1444.0,16057280,1.66
002790,588.0,15876000,1.65
005300,125.0,15662500,1.62
383220,247.0,15684500,1.6
161390,258.0,15918600,1.58
001060,470.0,15416000,1.57
021240,192.0,14304000,1.49
031430,1168.0,14541600,1.49
004370,29.0,11513000,1.18
108860,993.0,10088880,1.05
033270,507.0,10109580,1.04
016880,4405.0,8805595,0.92
089860,263.0,8323950,0.86
059090,515.0,7225450,0.8
030520,329.0,6645800,0.69
069620,34.0,5644000,0.6
007070,292.0,5536320,0.57
402340,9.0,5094000,0.51
041510,43.0,4239800,0.46
010010,0.0,0,1.66
