티커,계약수,금액,비중
278470,45.0,12735000,13.55
161890,156.0,10795200,10.75
090430,82.0,10676400,10.62
483650,69.0,10308600,10.21
192820,57.0,9524700,9.48
257720,237.0,9183750,9.34
051900,38.0,8949000,9.27
214450,23.0,7291000,7.54
241710,72.0,5299200,5.43
018290,233.0,3571890,3.51
251970,51.0,2391900,2.45
123330,59.0,1115100,1.33
114840,106.0,1243380,1.22
352480,39.0,1053000,1.06
439090,87.0,1038780,1.02
214420,127.0,867410,0.87
237880,73.0,875270,0.86
0015N0,61.0,673440,0.64
226320,48.0,502560,0.49
010010,0.0,0,0.35
