티커,계약수,금액,비중
195870,20.0,1090000,0.04
014620,34.0,1115200,0.03
074600,31.0,951700,0.03
003160,32.0,1081600,0.03
140410,9.0,1157400,0.03
036540,149.0,1051940,0.03
052400,17.0,1043800,0.03
025980,129.0,1048770,0.03
030190,64.0,1051520,0.03
000150,1.0,1073000,0.03
067160,16.0,1032000,0.03
241710,13.0,956800,0.03
253450,24.0,933600,0.03
060370,35.0,962500,0.03
213420,25.0,935000,0.03
094170,35.0,997500,0.03
025320,165.0,961950,0.03
437730,17.0,842350,0.03
036810,24.0,894000,0.03
032500,52.0,894400,0.03
293490,70.0,905800,0.03
451800,184.0,936560,0.03
214430,9.0,884700,0.03
003090,39.0,902850,0.03
302440,21.0,929250,0.03
042000,32.0,904000,0.03
086450,46.0,860200,0.03
175330,31.0,906750,0.03
050890,109.0,858920,0.03
033100,18.0,865800,0.03
206650,61.0,896700,0.03
365340,15.0,817500,0.03
033500,35.0,939750,0.03
036570,4.0,818000,0.03
376300,23.0,786600,0.03
112040,36.0,817200,0.03
047920,55.0,838750,0.02
077970,28.0,834400,0.02
006730,56.0,791280,0.02
099190,37.0,793650,0.02
039130,19.0,805600,0.02
093370,108.0,762480,0.02
001060,24.0,787200,0.02
060250,38.0,755440,0.02
399720,12.0,726000,0.02
229640,18.0,752400,0.02
079160,150.0,765000,0.02
114090,61.0,787510,0.02
009450,12.0,718800,0.02
253590,40.0,632800,0.02
001570,74.0,732600,0.02
003570,15.0,748500,0.02
460930,42.0,732480,0.02
023160,28.0,705600,0.02
204270,37.0,692270,0.02
195940,14.0,684600,0.02
211050,52.0,689520,0.02
053030,51.0,693600,0.02
044490,18.0,621900,0.02
484870,5.0,651500,0.02
093320,6.0,661200,0.02
090460,38.0,623200,0.02
079370,35.0,616350,0.02
053800,10.0,613000,0.02
018290,41.0,628530,0.02
336570,85.0,616250,0.02
100840,15.0,602250,0.02
075580,38.0,624720,0.02
009520,33.0,569250,0.02
417200,36.0,542160,0.02
007340,24.0,588000,0.02
145720,12.0,604800,0.02
073240,101.0,610040,0.02
000500,6.0,570600,0.02
241560,10.0,572000,0.02
084110,9.0,570600,0.02
082270,13.0,507650,0.02
060280,34.0,522920,0.02
095610,7.0,503300,0.02
160190,9.0,521100,0.02
225570,46.0,511520,0.02
058970,14.0,497700,0.02
357780,1.0,475500,0.02
420770,7.0,499100,0.02
005420,32.0,455040,0.01
194480,12.0,473400,0.01
281820,10.0,464000,0.01
009970,2.0,454000,0.01
499790,10.0,466500,0.01
002710,32.0,426560,0.01
484590,31.0,430900,0.01
348370,7.0,418600,0.01
200670,12.0,447600,0.01
251970,9.0,422100,0.01
108860,42.0,426720,0.01
131290,4.0,380400,0.01
099430,83.0,414585,0.01
314930,34.0,414120,0.01
340570,8.0,408000,0.01
278280,8.0,366400,0.01
111770,4.0,370800,0.01
001450,12.0,368400,0.01
017860,21.0,360570,0.01
103140,3.0,355200,0.01
089590,67.0,358450,0.01
019170,32.0,355200,0.01
047040,40.0,341600,0.01
101360,18.0,323460,0.01
003690,27.0,353970,0.01
115450,115.0,322575,0.01
336260,8.0,304400,0.01
079900,6.0,317400,0.01
094360,19.0,313310,0.01
179900,15.0,324000,0.01
002840,2.0,278800,0.01
003280,109.0,306835,0.01
372320,5.0,260000,0.01
272450,38.0,242060,0.01
388720,2.0,208000,0.01
475150,8.0,191600,0.01
101730,38.0,204060,0.01
005850,3.0,198000,0.01
317330,11.0,182050,0.01
004490,3.0,186600,0.01
352480,6.0,162000,0.01
064550,13.0,156260,0.0
004990,5.0,157000,0.0
006280,1.0,149600,0.0
475560,7.0,152600,0.0
249420,4.0,131200,0.0
144510,5.0,121500,0.0
006110,4.0,121400,0.0
102710,2.0,115200,0.0
009900,11.0,100540,0.0
085620,6.0,81420,0.0
005180,1.0,77400,0.0
271940,4.0,69360,0.0
015750,9.0,69750,0.0
041190,10.0,69300,0.0
078340,2.0,63700,0.0
030520,3.0,60600,0.0
051980,31.0,56420,0.0
082640,7.0,50750,0.0
095660,2.0,48000,0.0
008730,2.0,47400,0.0
005090,1.0,44550,0.0
005810,1.0,39500,0.0
017810,3.0,36300,0.0
003960,1.0,34300,0.0
192400,1.0,28600,0.0
000400,13.0,26780,0.0
016790,19.0,18886,0.0
010010,0.0,0,0.49
