티커,계약수,금액,비중
2276F1,2.31,0,0.0
2338C1,1.26,0,0.0
2343E1,0.43,0,0.0
2345Y1,0.71,0,0.0
2343V1,21.45,0,0.0
2532F1,1.3,0,0.0
2556V1,5.93,0,0.0
256521,5.42,0,0.0
2826C8,8.64,0,0.0
2840M1,1.62,0,0.0
291601,0.67,0,0.0
297401,0.87,0,0.0
311421,22.33,0,0.0
546871,9.15,0,0.0
344231,12.59,0,0.0
4106L1,1.88,0,0.0
418481,0.3,0,0.0
2939U1,1.64,0,0.0
497461,16.29,0,0.0
5040Q1,3.4,0,0.0
553061,0.37,0,0.0
581021,1.76,0,0.0
621661,3.67,0,0.0
694571,6.21,0,0.0
699041,0.63,0,0.0
0BDB6Q,0.5,0,0.0
8138H1,1.1,0,0.0
844231,1.52,0,0.0
848021,0.22,0,0.0
831341,0.43,0,0.0
8389B1,3.01,0,0.0
8419M1,1.24,0,0.0
884981,1.41,0,0.0
892071,0.26,0,0.0
8956P1,1.01,0,0.0
8978V1,2.25,0,0.0
