티커,계약수,금액,비중
040200,16.69,4032304,0.0
8150K1,347.22,0,0.0
8748G1,71.3,0,0.0
8463V1,0.39,0,0.0
8149E3,304.17,0,0.0
0326A1,334.56,0,0.0
642852,62.78,0,0.0
6436F1,603.46,0,0.0
