티커,계약수,금액,비중
353200,839.0,49752700,4.12
079550,67.0,51121000,4.11
000880,410.0,52357000,4.0
009150,131.0,52596500,3.9
010120,74.0,51874000,3.83
267250,182.0,50050000,3.74
039490,116.0,51156000,3.72
278470,164.0,46412000,3.69
071050,215.0,49557500,3.64
005930,257.0,49241200,3.56
002380,89.0,47971000,3.52
298040,19.0,47196000,3.46
014680,151.0,44318500,3.44
004170,139.0,46912500,3.42
402340,83.0,46978000,3.38
047810,250.0,44750000,3.37
006260,178.0,44411000,3.26
195870,760.0,41420000,3.26
000660,47.0,44227000,3.19
034020,426.0,38553000,3.07
001440,1375.0,40081250,3.06
079900,767.0,40574300,2.99
128940,77.0,39963000,2.92
267260,41.0,40344000,2.92
064350,169.0,38109500,2.9
028260,132.0,38676000,2.75
307950,90.0,36225000,2.71
009540,84.0,34188000,2.48
071320,369.0,32213700,2.37
071970,371.0,29346100,2.15
010010,0.0,0,1.08
