티커,계약수,금액,비중
0080G0,31194.0,454652550,0.0
012450,289.0,399109000,0.0
047810,2202.0,394158000,0.0
064350,1329.0,299689500,0.0
079550,294.0,224322000,0.0
272210,1494.0,225295200,0.0
042660,1802.0,220024200,0.0
103140,222.0,26284800,0.0
077970,528.0,15734400,0.0
214430,135.0,13270500,0.0
484870,72.0,9381600,0.0
ADB630,18.58,142508600,0.0
A0X630,34.61,40978240,0.0
ABM630,79.37,142072300,0.0
AEV630,93.58,142803080,0.0
ABH630,10.25,142270000,0.0
AFV630,117.16,142232240,0.0
AG6630,63.96,140712000,0.0
