티커,계약수,금액,비중
026960,28.0,712600,0.03
282330,6.0,691800,0.03
361610,28.0,635600,0.03
002790,24.0,648000,0.03
000240,25.0,645000,0.03
004000,14.0,624400,0.03
298050,3.0,627000,0.03
071320,7.0,611100,0.03
093370,82.0,578920,0.02
192080,12.0,591000,0.02
185750,7.0,595000,0.02
007070,30.0,568800,0.02
000080,30.0,501300,0.02
001800,20.0,459000,0.02
005420,27.0,383940,0.02
003090,16.0,370400,0.02
007340,15.0,367500,0.02
007310,1.0,372500,0.02
114090,29.0,374390,0.01
034230,20.0,341800,0.01
006040,8.0,312000,0.01
137310,39.0,303030,0.01
005250,21.0,300930,0.01
001680,13.0,271050,0.01
003030,2.0,252000,0.01
069260,15.0,270450,0.01
005300,2.0,250600,0.01
280360,2.0,232200,0.01
008730,7.0,165900,0.01
071970,1.0,79100,0.0
010010,0.0,0,-0.31
