티커,계약수,금액,비중
068270,931.0,196906500,19.15
207940,63.0,103761000,10.02
196170,250.0,93000000,9.02
000250,85.0,67660000,6.28
298380,251.0,44452100,4.62
000100,369.0,36457200,3.55
028300,714.0,36128400,3.51
087010,132.0,34386000,3.36
141080,158.0,30020000,3.05
310210,66.0,20889000,2.1
226950,99.0,19433700,1.98
128940,39.0,20241000,1.95
0126Z0,34.0,19074000,1.79
347850,211.0,17344200,1.71
326030,169.0,18015400,1.68
140410,135.0,17361000,1.63
214450,42.0,13314000,1.35
237690,78.0,11606400,1.21
214370,96.0,11750400,1.2
009420,219.0,12285900,1.17
039200,202.0,10221200,1.0
445680,87.0,9048000,0.93
290650,108.0,8942400,0.92
475830,76.0,8740000,0.86
145020,33.0,8514000,0.84
068760,123.0,7724400,0.77
397030,114.0,7204800,0.73
214150,133.0,7301700,0.71
302440,159.0,7035750,0.67
008930,173.0,6634550,0.66
085660,339.0,6454560,0.65
007390,313.0,6188010,0.6
389470,61.0,5673000,0.56
328130,142.0,5126200,0.5
006280,33.0,4936800,0.49
005690,336.0,4784640,0.47
069620,28.0,4648000,0.46
195940,89.0,4352100,0.44
096530,190.0,4512500,0.43
358570,282.0,4261020,0.41
249420,128.0,4198400,0.41
185750,48.0,4080000,0.4
086900,32.0,3862400,0.38
372320,59.0,3068000,0.3
086450,148.0,2767600,0.28
099190,129.0,2767050,0.28
003090,118.0,2731700,0.27
206650,189.0,2778300,0.26
053030,177.0,2407200,0.24
047920,161.0,2455250,0.24
001060,75.0,2460000,0.23
215600,697.0,2359345,0.23
019170,212.0,2353200,0.23
084110,34.0,2155600,0.21
000640,19.0,2046300,0.2
145720,40.0,2016000,0.19
005250,136.0,1948880,0.18
336570,260.0,1885000,0.18
003850,174.0,1651260,0.16
137310,217.0,1686090,0.16
450950,125.0,1531250,0.15
200670,39.0,1454700,0.14
170900,29.0,1405050,0.14
340570,27.0,1377000,0.13
115450,457.0,1281885,0.13
099430,254.0,1268730,0.12
314930,106.0,1291080,0.12
010010,0.0,0,0.55
